BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,target
14.69998046,14.56179647,0.740563221,5.675826146,4.043966305,0
14.70043519,14.55076573,0.740394888,5.694041474,3.16050953,1
14.70107456,14.56205222,0.751922841,5.673992725,4.043975625,1
14.700433,14.55168064,0.740383572,5.694041478,3.177859366,1
14.70270936,14.55502413,0.751873566,5.713869221,3.255403372,1
14.70270838,14.55656509,0.751800369,5.722701085,3.253279761,1
14.69995609,14.54320624,0.74032912,5.694099068,4.048500035,1
14.70043293,14.55157943,0.740382049,5.694041478,3.204567437,1
14.69966503,14.63887504,0.738894399,5.687256142,4.017094117,1
14.69995608,14.54320693,0.740328417,5.694099051,4.048501058,1
14.70043269,14.55434891,0.740379511,5.694041476,3.161656086,1
14.69997801,14.56180404,0.740541879,5.675612758,4.043971109,0
14.69998044,14.56285343,0.740560623,5.673761744,4.043966113,0
14.69998046,14.56179196,0.740562071,5.67582667,4.043964604,0
14.701075,14.56179104,0.751927558,5.67284494,4.043838815,0
14.70107504,14.56178978,0.751895873,5.67292305,4.043839034,0
14.70024458,14.5617865,0.759923866,5.673788152,4.047935356,0
13.30277425,17.43071116,0.526924418,5.675612816,4.044056012,0
14.70103936,14.56205284,0.751596707,5.673992766,4.043971614,1
14.70103943,14.56204995,0.751596996,5.673992823,4.043969661,1
14.70270668,14.69164638,0.751886824,5.693920613,3.250219622,1
14.65152733,14.59499071,0.66920799,5.675826156,4.043970881,0
14.70241351,14.55970243,0.751671169,5.826030186,3.189491606,0
14.69976962,14.54463471,0.740390056,5.679867424,4.119082723,1
14.6999584,14.54868491,0.740344463,5.694099142,4.04849526,1
14.6971695,14.56622968,0.748728543,5.758956682,3.269538204,1
0,0,0,0,0,1
14.69637032,14.56186825,0.751714064,5.692956922,4.043800108,1
14.70165851,14.55207824,0.746612668,5.694858245,4.022067316,1
14.69998046,14.56179619,0.74056369,5.674039953,4.043967707,0
14.70165851,14.55207436,0.746612392,5.777778514,4.022064476,1
14.70084635,14.56180638,0.76086114,5.673761482,4.046319569,0
14.70043287,14.55169951,0.740380602,5.694041476,4.01709587,1
14.69997512,14.56180457,0.740501794,5.675612772,4.043967119,0
14.70107501,14.56179246,0.75189527,5.67582616,4.043967829,0
14.70178397,14.54943203,0.751547851,5.689048032,4.017091243,1
14.69966503,14.63887503,0.738894399,5.687256139,4.017094117,1
14.70044309,14.54947346,0.741335891,5.688992686,4.017107413,1
14.70270698,14.6916448,0.751887967,5.693920647,3.250050361,1
14.69859499,14.56436105,0.731064875,5.761457413,4.02946267,1
14.69995073,14.54320379,0.740307802,5.6799812,4.048628278,1
14.70270938,14.55455787,0.751894922,5.717674646,3.252255945,1
14.70024474,14.56178907,0.759942538,5.673745297,4.050161871,0
14.70043286,14.55169946,0.740380637,5.694041476,3.16076573,1
13.30164483,17.43122606,0.526790524,5.761419453,4.028724648,0
14.69995071,14.54320449,0.740304129,5.679218801,4.048630659,1
14.69977134,14.54990464,0.740428525,5.688992683,4.017110696,1
14.70043269,14.55434891,0.740379511,5.694041476,3.161656086,1
0,0,0,0,0,1
14.69995608,14.54320762,0.740327711,5.694099036,4.048502082,1
14.7010394,14.56205139,0.751597186,5.673992794,4.043970637,1
14.70184997,14.553654,0.76096023,5.678222701,4.03802981,1
0,0,0,0,0,1
14.70681133,14.56444854,0.777634283,5.656672962,3.238739151,1
14.70165851,14.55207143,0.746612677,5.694858299,4.022063968,1
14.70012557,14.56435274,0.742420888,5.761457813,4.029498662,0
14.70024474,14.56178906,0.759942538,5.67378811,4.050160386,0
15.58918544,14.5484089,1.023538643,5.673664031,3.239905132,1
15.58916274,14.54845882,1.023539625,5.673660527,3.2400237,0
14.70103356,14.56179156,0.751923527,5.675826167,4.043961842,0
14.70270685,14.69164566,0.751898505,5.693920666,3.258492869,1
14.70086475,14.5478455,0.75039329,5.655835394,4.043868451,1
14.70816046,14.54841167,0.788099657,5.6736606,3.240030759,0
13.30411695,17.42477518,0.545842715,5.67349595,4.043968686,0
14.70270653,14.69164718,0.751886234,5.693920583,4.01708244,1
14.70165851,14.55207582,0.746611958,5.777777578,4.022548121,1
14.70043535,14.5530654,0.740392188,5.694041476,3.214741795,1
13.30278319,17.43070565,0.526980536,5.693920802,4.017078746,1
0,0,0,0,0,1
14.7004328,14.55316445,0.74038217,5.694099732,3.161465288,1
14.70024458,14.56178395,0.759923866,5.673761716,4.0479319,0
14.70103293,14.56205758,0.751889271,5.673992706,4.043979043,1
14.70043286,14.55158348,0.740380548,5.694041476,3.20492347,1
15.58912499,14.54873456,1.02353448,5.673664196,3.239883176,1
14.70250719,14.55535249,0.751853206,5.698950722,3.260054015,1
14.7004328,14.5531574,0.740382174,5.694097048,3.197568244,1
14.6997643,14.56180626,0.739814916,5.673786212,4.043969199,0
14.69966503,14.63884259,0.738894399,5.685688361,4.017094117,1
14.7008463,14.56180897,0.760858958,5.673745027,4.046323929,0
14.69966503,14.63884418,0.738894404,5.68568836,4.018487485,1
14.70177592,14.54967279,0.750984905,5.674015031,4.113820596,1
14.70177584,14.55774162,0.744095341,5.730478112,4.024030036,1
14.70086482,14.54784067,0.750393432,5.684357277,4.043796944,1
14.69989191,14.57541947,0.740614734,5.749557792,3.202803702,1
14.69996732,14.561795,0.741421045,5.675826176,4.043962761,0
14.69966503,14.63884259,0.738894399,5.685688361,4.017094117,1
14.70106794,14.56234921,0.750987808,5.673992788,4.043970637,1
14.69997756,14.56180112,0.740518336,5.673786182,4.043967119,0
14.70031186,14.55173645,0.740340688,5.694031465,4.019034996,1
14.70206207,13.6405228,0.752678608,5.692683702,3.190993583,0
14.70165851,14.55206108,0.746612495,5.755247277,3.217592622,0
14.69966503,14.78191592,0.738894399,5.689074356,4.0170941,1
14.69998045,14.56180189,0.740558246,5.673745166,4.043972867,0
14.70177575,14.54966805,0.750855743,5.674015062,4.01709332,1
14.69998044,14.56205248,0.740560613,5.673992573,4.043969906,0
14.70165851,14.5520805,0.746612665,5.688571236,4.022069067,1
14.70090948,14.56459685,0.741412714,5.699665781,3.274141654,0
13.30411546,17.42477842,0.545643452,5.692956921,4.043800108,1
14.69975533,14.63892538,0.739296095,5.694041372,4.017101,1
14.69997756,14.56180242,0.740517443,5.673745212,4.043968869,0
14.69997801,14.56179985,0.740547027,5.675612776,4.043966147,0
14.69976962,14.5446281,0.740390175,5.679867426,4.119079562,1
14.702707,14.69164487,0.751898701,5.693920755,3.258457222,1
14.70177592,14.54966941,0.750984913,5.674015067,4.017095461,0
14.70107474,14.56196836,0.751893491,5.675858831,4.043843122,0
14.69998045,14.56180188,0.740558255,5.673788003,4.043972087,0
14.70043286,14.55169946,0.740380637,5.694041476,3.16076573,1
14.69998034,14.56179775,0.740513068,5.673745213,4.044057714,0
14.70177809,14.54943925,0.751227019,5.689048032,4.017090458,1
14.70033094,14.6388394,0.739850257,5.685688361,4.023578862,0
14.70165851,14.55207188,0.746611456,5.69966871,4.022063103,0
14.70270668,14.6916466,0.751886823,5.693920595,4.022258385,1
14.69993979,14.55151748,0.740228169,5.69339055,4.044243913,1
14.70714934,13.62690106,0.784260379,5.692624739,3.181000899,0
14.70177584,14.55774112,0.744079826,5.748474545,3.21839368,1
13.30411706,17.42477412,0.545848862,5.694336883,4.023172984,0
14.70010436,14.55793042,0.740993647,5.748471458,4.030588212,0
14.70011241,14.55792933,0.740993953,5.748472205,4.030028247,0
14.69967924,14.55797643,0.739945563,5.700279271,4.034298296,0
14.70125913,14.69450488,0.772975405,5.732050477,4.038658657,1
14.70270925,14.55503636,0.751873312,5.717595253,3.260674742,1
14.70178964,13.6395466,0.75212171,5.683468351,3.224011405,0
14.70270921,14.55502836,0.751873074,5.713868624,3.260674742,1
14.7027094,14.55503212,0.751873805,5.717596138,3.255403372,1
14.70270908,14.55515909,0.751800952,5.722675054,4.022100856,0
14.70270839,14.55544668,0.751800168,5.720948088,3.253280549,1
13.30344958,17.42774039,0.536445771,5.694862953,3.286488733,1
14.70146271,14.6908127,0.741496046,5.684581099,4.025154193,1
13.30315401,17.42581742,0.545036888,5.693676074,4.025166717,1
14.65159348,14.64724963,0.669227828,5.693729582,4.024857971,1
14.7081581,14.56613353,0.788100136,5.754537155,3.273561143,1
14.7081581,14.56613353,0.788100136,5.754537155,3.273561143,1
14.70174832,14.55898913,0.74606531,5.774106311,4.033406138,0
14.70270621,14.55357707,0.751764753,5.67802051,3.208135436,1
14.70106322,14.55366096,0.751650991,5.678193357,4.038029965,1
14.70238162,14.55881031,0.746177383,5.774106692,3.208914084,0
14.70068211,14.55675671,0.74151985,5.795621539,3.159506874,1
14.70232539,14.56368621,0.748737622,5.739963968,3.275705558,0
13.30411616,17.42477479,0.545844947,5.694336466,4.023230056,1
13.30411553,17.42477506,0.545841517,5.69433647,4.038197597,1
13.30411453,17.4247765,0.54583724,5.681661578,4.044230873,1
14.7081603,14.54841218,0.78809898,5.673660509,3.240035014,0
13.30412084,17.42477045,0.545838504,5.772435693,3.216795488,0
14.70238157,14.55881334,0.746175782,5.773628085,3.216795488,0
14.70238158,14.55881206,0.74617639,5.77392302,3.216795488,0
14.7023816,14.55881148,0.746176888,5.773993051,3.216795488,0
14.69652467,14.55956334,0.748641742,5.754811848,4.020000496,1
14.70102017,13.64286474,0.741536555,5.728227583,4.157943735,0
14.70177592,14.54966941,0.750984913,5.674015067,4.017095461,1
14.70238155,14.55881177,0.746174885,5.751070026,3.216795488,0
14.70177584,14.55774078,0.7440805,5.748830729,3.218349007,0
14.70048677,14.55678038,0.741139289,5.74955601,3.188120645,1
13.30277618,17.43070934,0.526933404,5.690328471,4.044074663,1
14.70188169,14.56540901,0.74870246,5.758916732,4.027555327,0
14.70188169,14.56540901,0.74870246,5.758916732,4.027555327,0
14.70042713,14.55078598,0.740386566,5.694044221,3.157898224,1
14.7004271,14.55064626,0.740386002,5.694044221,3.133228038,1
14.70042713,14.55064426,0.74038673,5.694044221,3.133221241,1
14.7004271,14.55079127,0.740385665,5.694044221,4.022042284,1
14.70039392,14.55065208,0.740373746,5.694044221,3.133228038,1
14.7004271,14.5507846,0.740386023,5.694044221,3.132896522,1
14.70042689,14.55169044,0.740384548,5.694044221,3.13338475,1
14.7004272,14.550936,0.740388319,5.694044221,3.131829017,1
14.700427,14.55079132,0.740384317,5.694044221,3.133205852,1
14.70039187,14.55079023,0.740373424,5.694044221,3.132493623,1
14.70046353,14.5499643,0.740404006,5.694044219,3.164636801,1
14.70042713,14.55078598,0.740386566,5.694044221,3.157898224,1
14.70042683,14.55247532,0.740383441,5.694044221,3.133205852,1
14.70042683,14.55253656,0.740383434,5.694044221,3.133205852,1
14.70046343,14.55007994,0.740350144,5.694044219,4.017089599,1
14.70046334,14.55008308,0.740400053,5.694044219,3.160924949,1
14.7004631,14.55169256,0.740397316,5.694044219,3.160935021,1
14.70032232,14.55172543,0.74019426,5.694044219,3.160924949,1
14.7004629,14.55954883,0.740392931,5.694044219,3.179230995,1
14.70046293,14.55776121,0.740393091,5.694044219,3.160924949,1
14.70046313,14.55062871,0.740398977,5.694044219,3.160878857,1
14.70046344,14.55007831,0.740375521,5.694044219,3.160836732,1
14.70046335,14.55008153,0.740398405,5.694044219,4.017071541,1
14.70046318,14.55214566,0.740400642,5.694044222,3.191350231,1
14.70042676,14.55301479,0.740382172,5.694044221,3.192953311,1
14.70064532,13.64385879,0.741457282,5.679690843,3.257918563,1
14.70064532,13.64385879,0.741457282,5.679690843,3.257918563,0
14.70048677,14.55678038,0.741139289,5.74955601,3.188120645,1
14.70681239,14.56917095,0.779279753,5.804815508,3.156818868,1
14.7025053,14.56993777,0.751763994,5.693231209,3.170095542,1
14.70588815,14.5686775,0.77868593,5.804813231,3.163048813,1
14.70250342,14.56981618,0.751592365,5.693200709,3.156833312,1
14.70250581,14.57009152,0.751883341,5.753813733,3.162115112,1
14.70178159,14.57050888,0.760554809,5.753813766,4.042752325,1
14.70250577,14.56877889,0.751764843,5.693231173,3.170095542,1
14.7017859,14.57015612,0.760921897,5.75381313,4.042752325,1
14.7024987,14.56939962,0.750858265,5.722409356,3.162767494,1
14.70241153,14.56806419,0.751768374,5.683155828,3.253298486,1
14.7008339,14.56873488,0.748717352,5.721589537,4.042756994,1
14.70098988,14.56835265,0.751671234,5.6933764,4.042758649,1
14.70681132,14.5700778,0.779277844,5.75381411,3.161976,1
14.70062617,14.56777922,0.74150267,5.682895859,3.253957654,1
14.70097991,14.5683514,0.751682478,5.693499801,4.042757794,1
13.30411667,17.4247769,0.545648699,5.722855153,4.042756837,1
14.70098991,14.56834897,0.751683754,5.693376463,4.04275685,1
14.70240918,14.56798271,0.751583081,5.693376043,3.157514019,1
14.70250615,14.56876565,0.751799842,5.722409738,3.15561118,1
14.70249052,14.56859881,0.748919024,5.721590286,3.16203945,1
14.70102175,14.56857021,0.751691839,5.692822078,4.042756837,1
14.70043256,14.5682802,0.741396467,5.692982813,3.175745086,1
14.70177661,14.56827485,0.751043658,5.688448467,3.160960678,1
13.3041195,17.42477494,0.545661236,5.722855965,3.161976,1
14.70569343,14.56782251,0.776519269,5.693499839,3.156128103,1
14.70681213,14.56894667,0.779278815,5.722410082,3.161976,1
14.70177517,14.56817916,0.750950476,5.68844871,3.160423178,1
13.30345092,17.42773789,0.53646258,5.688880725,3.160058029,1
14.70632983,14.56782051,0.779226879,5.693376532,3.156044466,1
14.70250656,14.56924959,0.751781268,5.68725109,3.156949666,1
14.70176782,14.56841599,0.748775623,5.721590055,3.155704434,1
14.69997314,14.56800403,0.741466549,5.693019571,4.038022783,1
14.70241131,14.56840682,0.75176889,5.722152153,3.156846788,1
14.70101553,14.56778312,0.741514768,5.693376519,4.024924751,1
14.70620553,14.56777277,0.779184293,5.693376536,4.018025279,1
13.30411855,17.42477272,0.545851548,5.692899486,3.209262643,1
14.69977294,14.56778183,0.740444524,5.688536356,3.160423178,1
14.70250605,14.56877269,0.75176703,5.722409585,3.163611324,1
14.70241165,14.56805827,0.751769395,5.693376587,3.156846788,1
14.70241182,14.5680036,0.751842431,5.693376639,3.156364154,1
14.65153115,14.59510578,0.669214002,5.692997833,3.160423178,1
14.70250615,14.5687687,0.751780739,5.722409854,3.15562802,1
14.7006159,14.56810455,0.741460155,5.721590513,3.155197446,1
13.30411883,17.42477478,0.54565757,5.722856213,3.155125135,1
14.70240966,14.56796769,0.751597543,5.693376688,3.156346647,1
14.70097523,14.56777539,0.741543826,5.693500004,3.156431056,1
14.69648863,14.56816743,0.74154042,5.693015596,3.156431056,1
14.70250662,14.56826238,0.751781503,5.692822134,3.15562802,1
14.7010158,14.56777974,0.741510855,5.693376536,4.023025154,1
14.70101602,14.56807865,0.741544953,5.693376688,3.16278353,1
14.70101613,14.56777336,0.741544973,5.693376691,3.156346647,1
14.70111258,14.56796362,0.740972458,5.692775046,3.156364154,1
14.70116625,14.56796147,0.741561312,5.692775105,3.156346647,1
14.70116742,14.56776717,0.741563874,5.694139282,3.154799264,1
14.6966392,14.6909378,0.760952529,5.676430605,3.251649072,1
14.70249887,14.69095341,0.750871922,5.676430605,3.251731411,1
14.70681275,14.69091042,0.779279071,5.676430601,3.25144339,1
14.70632979,14.69091334,0.779226964,5.676430605,3.251628339,1
14.70251345,14.69091351,0.752796607,5.676430605,3.251634368,1
14.70681192,14.69092786,0.779278061,5.676430605,3.251628339,1
14.70250612,14.69093194,0.751799687,5.67643063,3.251488265,1
14.70588815,14.690912,0.778692668,5.676430631,3.251427486,1
14.70116522,14.69091295,0.741582114,5.676430633,3.251408612,1
14.70681197,14.6909305,0.779278444,5.676430606,3.251628339,1
14.70681209,14.69092822,0.779278783,5.676430607,3.251590816,1
14.70250627,14.69093107,0.751863859,5.676430607,3.251640256,1
14.70681361,14.69090473,0.779281723,5.676430519,3.251336086,1
14.70633006,14.69091116,0.779229923,5.676430633,4.01802906,1
14.70250415,14.69092769,0.751595281,5.676430633,3.251488184,1
14.70116486,14.69091379,0.741525318,5.676430633,4.023029263,1
14.70116527,14.6909122,0.74155967,5.676430634,3.251403381,1
14.70250577,14.56877888,0.751765284,5.693273109,3.168908723,1
14.70177584,14.82539512,0.743764474,5.673664219,3.287321086,1
14.70177584,14.82540004,0.743759285,5.673616825,3.287651258,1
14.69995841,14.54387364,0.740344229,5.693112118,4.048499816,1
14.70057663,14.56564301,0.741335764,5.75895627,3.269706348,0
14.70238162,14.55881031,0.746177383,5.774106692,3.208914084,1
14.69976067,14.55729331,0.739649526,5.69225661,3.207599821,1
14.69976066,14.55706739,0.739650762,5.692967762,3.192395496,1
14.69976403,14.55704283,0.739755765,5.749558365,3.18922191,1
14.69976402,14.55734372,0.739749547,5.653528784,3.269823027,1
14.6997696,14.55681214,0.7403477,5.687781882,3.190583508,1
14.6997696,14.55681374,0.740347651,5.688003943,3.191255469,1
14.6997696,14.55701038,0.740343161,5.692256658,3.207401365,1
14.70230806,14.56399379,0.74615982,5.774074698,4.024887309,1
14.70177584,14.56374735,0.744075963,5.732515951,3.225223067,0
15.58862081,14.54973863,1.023144363,5.673653267,3.244428008,1
14.70178229,14.54075629,0.751315498,5.68627324,3.253042213,1
14.70178229,14.54075629,0.751315498,5.68627324,3.253042213,1
13.30411917,17.42476833,0.54617123,5.748474269,4.028498917,1
13.30345023,17.42773477,0.536529414,5.748474247,4.033300767,1
14.70232506,14.56541669,0.748731412,5.739963926,3.276999423,0
14.70238162,14.55881031,0.746177383,5.774106692,3.208914084,0
14.70221936,13.63754098,0.75276566,5.691178222,4.019013788,1
14.70063126,14.54077815,0.74141311,5.731105011,3.162211197,1
13.30411995,17.42476854,0.546110815,5.731102999,3.162715099,1
13.30345178,17.42773519,0.536414859,5.731102993,3.163652107,1
13.30278392,17.43069994,0.526901231,5.731102987,4.022065794,1
13.30278375,17.43070034,0.526979776,5.731102897,4.017066822,1
14.7006303,14.54078512,0.74140502,5.731102919,3.163822578,1
14.7006247,14.54410661,0.741388839,5.73110458,3.162682219,1
13.30344775,17.42774139,0.536439847,5.694862953,3.286680775,1
13.30344596,17.4277427,0.536432778,5.694862952,3.286737509,1
13.30344749,17.42774175,0.536438703,5.694862953,3.286768206,1
13.30344749,17.42774175,0.536438703,5.694862953,3.286768206,1
13.30344749,17.42774175,0.536438686,5.694862953,3.286688249,1
13.30344725,17.42774211,0.536437758,5.694862952,3.286780204,1
13.30344727,17.42774213,0.536437942,5.694862952,3.286727166,1
14.70123345,13.64281662,0.741372096,5.733524026,4.044937961,0
13.30411951,17.42477217,0.545849753,5.666977483,3.293859445,1
13.30411939,17.42477234,0.545849157,5.666979607,3.293931582,1
13.30411926,17.42477252,0.545848558,5.666979315,3.293941757,1
13.30411926,17.42477252,0.545848558,5.666978415,3.294727774,1
13.30411913,17.42477269,0.545847959,5.666978618,3.294002509,1
13.30411809,17.42477292,0.545844334,5.666098935,3.325240962,1
13.30411848,17.42477298,0.545845551,5.666648323,3.295521967,1
13.30411848,17.42477298,0.545845551,5.666647401,3.296306344,1
13.30411835,17.42477316,0.545844956,5.666647651,3.29558676,1
13.3041181,17.42477351,0.545843855,5.666646959,3.296390519,1
14.70242498,14.56540323,0.74874235,5.737778529,3.277135806,1
14.69967953,14.56435445,0.739927747,5.761465187,4.030140704,1
14.69967953,14.56434736,0.739945626,5.761467721,4.029456007,1
14.69967953,14.5643509,0.739936814,5.761467126,4.029459272,1
14.70063685,14.56433057,0.741103155,5.761467119,4.028827285,0
14.70385268,14.56432912,0.774994832,5.700279145,4.029496683,0
14.70389255,14.56431799,0.776126773,5.700279275,4.028524781,0
14.70028947,14.56071256,0.740980659,5.688417076,3.30851207,0
14.70026825,14.56072326,0.740976523,5.688417019,3.308536156,0
14.70024855,14.560734,0.740972442,5.688416962,3.308560388,0
14.70059087,13.6433188,0.741489677,5.73900219,4.13081319,0
14.70087386,14.54318774,0.746643424,5.692543382,4.048531351,1
14.70087383,14.54318841,0.746643421,5.692543374,4.048532355,1
14.7008759,14.54318793,0.746643426,5.692543382,4.048531351,1
14.70176894,14.55032787,0.750400918,5.67401512,4.017088534,1
13.30411951,17.42476997,0.546050392,5.758891768,4.027885726,0
13.30412084,17.42477045,0.545838504,5.772435693,3.216795488,0
14.70617694,14.56453012,0.77815256,5.761452984,3.273907061,0
13.30278109,17.43070611,0.526960461,5.68876572,4.022244993,1
14.7081581,14.56613353,0.788100136,5.754537155,3.273561143,0
14.70226662,13.63740476,0.752741994,5.687595662,3.182963726,0
14.70228795,13.63730757,0.752743647,5.687595063,3.181963797,0
13.30412084,17.42477045,0.545838504,5.772435693,3.216795488,1
14.70090575,14.54430917,0.746643518,5.692543427,4.048443607,0
14.70155441,14.55882244,0.746101152,5.774106594,4.027552964,0
14.70177584,14.55774099,0.744079888,5.748824783,3.218349007,0
14.70234011,13.63712484,0.752721942,5.6815039,3.258551945,0
14.70228776,13.63731363,0.752712685,5.683717242,3.257722536,0
14.70084409,14.54319623,0.74664335,5.692543364,4.048591031,0
14.70084409,14.54319623,0.74664335,5.692543364,4.048591031,0
14.70084409,14.54319075,0.746643351,5.692543375,4.048534111,0
14.70084409,14.54319075,0.746643351,5.692543375,4.048534111,0
13.30278625,17.43070604,0.526329039,5.668250185,4.017077019,1
14.69998046,14.56179,0.740565421,5.67582618,4.043959911,0
14.70237247,13.6370539,0.752755554,5.686697338,3.177764913,0
13.30412054,17.42477039,0.545785529,5.769701961,3.218349007,1
13.30412084,17.42477045,0.545838504,5.772435693,3.216795488,0
14.70681083,14.57012002,0.779274558,5.673664226,3.240187162,1
14.70681038,14.57012344,0.779272989,5.673664089,3.240244484,1
14.70681068,14.5701186,0.779274033,5.673664129,3.240192198,1
14.70632971,14.57011601,0.779225905,5.6736641,3.240130097,1
14.70632967,14.57011832,0.779225159,5.673664081,3.240135083,1
14.70632972,14.57011744,0.779226033,5.673664252,3.240125194,1
14.70632969,14.57011603,0.779225593,5.673664156,3.240130104,1
14.70632976,14.57011514,0.779226781,5.673664271,3.240120229,1
14.70632973,14.57011373,0.779226339,5.673664175,3.240125128,1
14.70681053,14.57012089,0.779273515,5.673664054,3.240197305,1
14.70632969,14.57011984,0.779225636,5.673664234,3.240130168,1
14.70632967,14.57011843,0.779225197,5.673664138,3.240135088,1
14.70632964,14.57012072,0.779224764,5.673664063,3.240140078,1
14.70220493,14.56541312,0.748721501,5.758920684,3.274891287,0
14.70177584,14.55773961,0.744098235,5.771348588,3.209070325,0
14.70177584,14.55773961,0.744098235,5.771348588,3.209070325,0
14.70177584,14.55774078,0.7440805,5.748830729,3.218349007,0
14.70177584,14.55774078,0.7440805,5.748830729,3.218349007,0
13.30412054,17.42477039,0.545785529,5.769701961,3.218349007,0
13.30412054,17.42477039,0.545785529,5.769701961,3.218349007,0
14.70238155,14.55881177,0.746174885,5.751070026,3.216795488,0
14.70238155,14.55881177,0.746174885,5.751070026,3.216795488,0
13.30412084,17.42477045,0.545838504,5.772435693,3.216795488,0
14.70238157,14.55881334,0.746175782,5.773628085,3.216795488,0
14.70238157,14.55881334,0.746175782,5.773628085,3.216795488,0
14.70238158,14.55881206,0.74617639,5.77392302,3.216795488,0
14.70238158,14.55881206,0.74617639,5.77392302,3.216795488,0
14.7023816,14.55881148,0.746176888,5.773993051,3.216795488,0
14.7023816,14.55881148,0.746176888,5.773993051,3.216795488,0
14.70610217,14.56435203,0.777846254,5.761444332,3.275183666,1
14.70148396,14.5654639,0.748599443,5.758910645,4.034249673,1
14.70031894,14.5567921,0.741071162,5.653514158,3.20029454,1
14.69976102,14.55704979,0.739733253,5.687781816,3.21191857,1
13.3041208,17.42477048,0.545838223,5.77241349,3.216795488,0
14.70220493,14.56541312,0.748721501,5.758920684,3.274891287,0
14.70220493,14.56541312,0.748721501,5.758920684,3.274891287,0
14.70393994,14.56430875,0.777230256,5.761459573,4.027553566,0
14.70393994,14.56430875,0.777230256,5.761459573,4.027553566,1
14.70178229,14.54075629,0.751315498,5.68627324,3.253042213,0
15.58924371,14.54825934,1.0235403,5.673660556,3.239994739,0
14.70270612,14.56385506,0.75176451,5.674734343,3.208187789,1
13.30277851,17.4307072,0.527010655,5.678193348,4.123253357,1
14.70106322,14.55366203,0.751650917,5.678271166,4.038029965,1
14.70106314,14.55383428,0.751650989,5.678167852,4.042806933,1
14.70177592,14.54966941,0.750984913,5.674015067,4.017095461,1
14.70681545,14.56775101,0.779284105,5.826937063,3.138529222,1
14.70681546,14.56775132,0.779284207,5.838353781,3.150087301,1
14.70681531,14.56775306,0.77928367,5.784168185,3.149863731,1
14.70681531,14.56775309,0.779283667,5.82687204,3.17235906,1
14.7010682,14.56206564,0.750989936,5.675826145,4.043967752,0
14.7010683,14.56212404,0.750929467,5.675826152,4.043965723,0
14.69998046,14.56178523,0.740565514,5.675826701,4.04395775,0
14.69992776,14.56178289,0.740059256,5.675826333,4.043957008,0
14.69998046,14.56178415,0.740566447,5.675826327,4.04395798,0
14.69998047,14.56178542,0.740568899,5.675826319,4.043958943,0
14.69998027,14.56178424,0.740480641,5.67582633,4.04395805,0
14.69998046,14.56179087,0.740562994,5.675826297,4.043964836,0
14.69992776,14.56178874,0.740058238,5.675826186,4.043958936,0
14.69998046,14.56179673,0.740561978,5.67582615,4.043966782,0
14.69998047,14.56179263,0.740566092,5.675826167,4.043963395,0
14.69998047,14.56179127,0.740567876,5.675826172,4.043960876,0
14.70106844,14.56206438,0.750981763,5.675826186,4.043958936,0
14.70106841,14.56205662,0.750993162,5.67582618,4.043959911,0
14.70106837,14.56205803,0.750992445,5.675826172,4.043960876,1
14.70106834,14.56205957,0.750991853,5.675826167,4.043963395,0
14.70106837,14.56205814,0.750992417,5.675826174,4.043960945,0
14.70239725,14.56367913,0.748750353,5.754471418,3.273581116,0
14.70125913,14.5640297,0.745968855,5.772355861,4.038516874,1
14.70177584,14.55773961,0.744098235,5.771348588,3.209070325,0
14.70177584,14.55773961,0.744098235,5.771348588,3.209070325,0
14.70177584,14.55774078,0.7440805,5.748830729,3.218349007,0
13.30412054,17.42477039,0.545785529,5.769701961,3.218349007,0
14.70238155,14.55881177,0.746174885,5.751070026,3.216795488,0
14.70238157,14.55881334,0.746175782,5.773628085,3.216795488,0
14.70238158,14.55881206,0.74617639,5.77392302,3.216795488,0
14.7023816,14.55881148,0.746176888,5.773993051,3.216795488,0
0,0,0,0,0,1
13.30278159,17.43069931,0.527064545,5.748474225,4.1176753,1
14.70177809,14.54516669,0.751227012,5.688992684,4.01708256,1
14.70177785,14.54927261,0.751032278,5.674015012,4.017096901,1
14.70177809,14.5494393,0.751227007,5.688992684,4.017090462,1
14.70177785,14.5492723,0.751032278,5.674015016,4.017096901,1
14.69997737,14.55176228,0.741393138,5.67017752,4.043832834,0
14.70097979,14.55176013,0.741455822,5.670177529,3.342877726,0
14.70177582,14.55774471,0.744057027,5.748355686,3.21908428,1
14.70177584,14.55774197,0.744078804,5.747591889,4.019025605,0
14.69976983,14.55817211,0.740424562,5.694922065,4.029512949,0
14.69976971,14.55816949,0.740396499,5.748466276,4.02951037,0
14.69976983,14.55816721,0.740424928,5.748462656,4.029869572,0
14.69976983,14.56035367,0.740424012,5.694922065,4.031124136,0
14.69976983,14.5596533,0.740424562,5.694922065,4.029530014,0
14.69976983,14.55935793,0.740424562,5.694922065,4.029514217,0
14.69976983,14.55931631,0.740424562,5.694922065,4.029510732,0
14.69976983,14.56684346,0.740424562,5.694922065,4.02952071,0
14.70042467,14.5602064,0.741248411,5.731827917,4.120217003,0
13.30278442,17.43070154,0.526929505,5.681594235,4.022109645,1
14.7061021,14.56432366,0.777833815,5.76143001,4.027883626,1
14.70610209,14.56432358,0.77783408,5.761442256,4.027819415,0
14.69708088,14.54824109,0.744569921,5.694936798,4.020003272,1
14.70053715,13.64438382,0.741445048,5.679869634,3.258608436,1
