MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,NsssN,PEOE_VSA3,MATS1s,ATSC3v,GATS1se,SaaN,MINaaN,AMID_h,SaasN,AATS4pe,PEOE_VSA9,GATS7c,SssNH,MATS1Z,SlogP_VSA10,target
2.857222222,523.9229698,0.561741646,2.857222222,6.514573265,1,9.967957042,0.625569048,0.797820745,0.859099305,8.762175926,4.326834845,0.570658867,0.659301291,6.793009195,5.687386275,0.869090145,2.857222222,0.689653971,17.32311183,1
1.911485824,63,0.471684136,1.828182885,6.514573265,3,9.967957042,0.708159405,0.795498551,0.774771715,9.139977167,4.528929359,0.518016623,0.659301291,6.328310656,11.25083777,0.699989871,3.402064397,0.753560827,17.32311183,1
1.911485824,726.2222222,0.337054809,1.828182885,6.514573265,0,9.893218992,0.639413349,0.6302028,0.679753739,3.720033646,3.720033646,0.778368826,2.024545577,7.304865217,18.17742921,1.032092929,3.402064397,0.661863539,13.17124514,1
1.911485824,744.2222222,0.35759199,1.828182885,6.514573265,0,9.893218992,0.645508194,0.724132079,0.663025292,3.791283646,3.791283646,0.755802355,2.169545577,7.244205102,18.17742921,1.078323347,3.402064397,0.666318004,13.17124514,1
1.911485824,691.2222222,0.36337739,1.828182885,6.514573265,0,9.893218992,0.634530841,0.654093849,0.709910259,3.601978091,3.601978091,0.802376001,0.881387078,7.362645,18.17742921,1.041517981,3.402064397,0.643240253,13.17124514,1
1.911485824,61,0.372478287,1.828182885,6.514573265,0,9.184952232,0.552746568,0.704398206,0.86432323,3.302348356,3.302348356,0.828931334,0.970092593,6.933762264,12.80372554,1.043365419,3.402064397,0.6352302,10.20827783,0
1.911485824,227.7777778,0.383985186,1.828182885,6.514573265,0,9.359585469,0.469928415,0.680360857,1.076543698,5.343551485,2.598833288,1.068933432,0.733566232,6.995593506,18.90769192,0.995682109,3.402064397,0.848762529,4.390415048,0
1.911485824,32,0.409911877,1.828182885,6.514573265,0,4.794537184,0.46598678,0.679126235,1.018381261,3.530403912,3.530403912,0.781515785,1.112962963,6.640937838,6.606881965,0.729938577,3.402064397,0.628411835,5.817862778,0
2.277054746,658,0.544090939,2.277054746,22.29078092,1,23.10784889,0.547191559,0.653143189,0.56301109,9.661672962,4.797456851,0.411017636,2.162709784,6.180463889,11.44023988,0.82607418,2.277054746,0.854227231,7.323169215,1
1.911485824,26,0.47682022,1.828182885,6.514573265,0,4.794537184,0.561062194,0.693426148,0.983089492,3.602440949,3.602440949,0.901828912,1.374027778,6.609469231,6.606881965,0.998854501,3.402064397,0.681223544,5.817862778,0
3.13816114,1019,0.386352047,2.854309918,6.514573265,1,14.57305289,0.637295728,0.485183626,0.805492724,8.601140599,4.011861874,0.506188898,0.659301291,6.1482879,39.77980178,1.110420067,8.890765405,0.716380523,9.589074368,1
1.911485824,26,0.47682022,1.828182885,6.514573265,0,4.794537184,0.561062194,0.693426148,0.983089492,3.602440949,3.602440949,0.901828912,1.374027778,6.609469231,6.606881965,0.998854501,3.402064397,0.681223544,5.817862778,0
2.8214892,1043,0.364778456,2.8214892,6.514573265,2,13.21233417,0.554750138,0.523834798,0.823502986,5.343551485,2.598833288,0.587543213,0.659301291,6.13879505,49.3867246,1.004046233,2.8214892,0.824694401,10.48192346,1
2.888987857,859,0.349732281,2.888987857,6.514573265,1,13.30865167,0.577947185,0.63157266,0.799682632,5.343551485,2.598833288,0.473916508,0.659301291,6.185377679,36.17296067,1.210359625,2.888987857,0.791697025,4.794537184,1
2.773610798,867,0.348953323,2.773610798,6.514573265,1,13.21233417,0.578401745,0.535597,0.731371634,5.343551485,2.598833288,0.581342692,0.659301291,6.270901778,42.38756125,1.088405177,2.773610798,0.833188725,4.794537184,1
2.724675509,867,0.360854055,2.724675509,6.514573265,1,13.21233417,0.537366305,0.537776694,0.793898722,5.343551485,2.598833288,0.583121917,0.659301291,6.321282096,49.3867246,1.110752545,2.724675509,0.831579913,4.794537184,1
2.956214983,1177,0.407142397,2.615150367,11.38785599,1,19.6966687,0.65359474,0.186183843,0.756703114,11.17081103,3.581575192,0.592793915,0.659301291,5.987662682,26.3654023,1.287796769,11.07620037,0.692615148,9.589074368,1
2.095954422,486.6666667,0.563789824,2.095954422,22.29078092,0,27.90238607,0.557910485,0.722118349,0.5948665,9.58113026,4.7571855,0.446453593,2.144442211,6.223192754,18.04712185,1.087491304,2.095954422,0.859589523,4.794537184,0
3.115646563,977.6666667,0.395457653,2.869163445,6.514573265,0,9.778515705,0.636856436,0.495082356,0.815603645,8.604463349,4.013380373,0.504451995,0.659301291,6.085390545,39.77980178,1.227495263,11.93480591,0.711321344,4.794537184,1
2.33101615,701,0.539188376,2.33101615,22.29078092,1,23.10784889,0.554810479,0.644861593,0.565138427,9.678527125,4.805883933,0.392688181,2.168526452,6.105851282,11.44023988,0.968324482,2.33101615,0.85068099,7.323169215,1
3.056494473,941.6666667,0.358222365,2.836079465,6.514573265,1,14.57305289,0.636372777,0.512899432,0.809115601,8.555257111,4.001086411,0.526127886,0.659301291,6.193601969,39.77980178,1.124641691,8.736423842,0.714966341,9.589074368,1
2.955277778,3,0.457810808,2.955277778,6.514573265,1,9.967957042,0.634411597,0.752370049,0.769142922,8.956586357,4.365252268,0.508244952,0.659301291,6.521282222,11.25083777,0.514016412,2.955277778,0.717929905,17.32311183,1
1.911485824,9,0.379862684,1.828182885,6.514573265,2,9.967957042,0.582395444,0.78337218,0.863283356,8.72207483,4.342546296,0.601293125,0.659301291,6.672586207,11.25083777,0.70248068,3.402064397,0.708251074,23.14097461,1
2.812477139,1011.333333,0.336791927,2.812477139,6.514573265,1,13.21233417,0.551115077,0.652413656,0.747990189,5.343551485,2.598833288,0.493614155,0.659301291,6.244624896,42.77984263,1.265076213,2.812477139,0.836893792,4.794537184,1
3.078319591,938.6666667,0.373349148,2.850268163,6.514573265,1,14.57305289,0.650056324,0.60175606,0.799446015,8.53971591,4.010907076,0.507117163,0.659301291,6.188527925,40.28271736,1.126561901,8.831398738,0.718081364,9.589074368,1
2.955316304,1130,0.391123688,2.569984288,11.25737949,1,14.59798689,0.639362285,0.363223687,0.79566817,8.468272562,4.126059117,0.525939759,0.659301291,6.079334824,38.25617387,1.093282288,11.00907431,0.687136782,9.589074368,1
2.818315537,1012,0.336257741,2.818315537,6.514573265,1,13.21233417,0.554703211,0.658657038,0.746518881,5.343551485,2.598833288,0.482859964,0.659301291,6.2208604,42.77984263,1.274881709,2.818315537,0.835293479,4.794537184,1
3.124273233,1045,0.378348735,2.857770412,6.514573265,2,18.94659287,0.643608662,0.481109753,0.803285859,8.774076954,4.039419355,0.530172895,0.659301291,6.139136491,29.26163881,1.098711727,8.910374833,0.73158496,14.72063285,1
2.037271583,672.3333333,0.550038298,2.037271583,22.29078092,0,27.90238607,0.529061988,0.716745665,0.6478172,9.589183514,4.761212127,0.461431096,2.12590819,6.409137037,18.04712185,1.107311016,2.037271583,0.849446967,4.794537184,0
1.99921524,454.3333333,0.549572094,1.99921524,22.29078092,1,27.90238607,0.526518483,0.754103898,0.634746041,9.732325534,4.85745056,0.507530695,2.140075278,6.363037037,18.04712185,0.85350236,1.99921524,0.862111067,10.61239996,0
2.027858676,551.3333333,0.567737257,2.027858676,22.29078092,0,27.90238607,0.545350417,0.722218618,0.597122354,9.345890741,4.552800104,0.447711248,2.142244066,6.352669942,11.44023988,1.008157013,2.027858676,0.85550748,4.794537184,0
2.185485523,542,0.528773872,2.185485523,22.29078092,0,23.10784889,0.528276512,0.662351514,0.525881287,9.606586462,4.769913601,0.406130028,2.176386619,6.271441477,17.8610615,0.805312177,2.185485523,0.858775384,7.323169215,0
2.194883465,495.6666667,0.517847596,2.194883465,22.29078092,0,23.10784889,0.522298081,0.681662665,0.525259705,9.57743503,4.755337886,0.417478114,2.152949819,6.368995181,11.44023988,0.729582187,2.194883465,0.860594302,7.323169215,0
1.791595641,433,0.621536262,1.791595641,22.29078092,0,26.80355101,0.46191924,0.760111866,0.445231077,9.558841081,4.746040911,0.512506827,2.126613944,6.256028877,17.69600906,0.770491239,1.791595641,0.946282416,7.323169215,0
1.870180927,748.3333333,0.486029984,1.870180927,22.29078092,0,27.90238607,0.578423918,0.782697169,0.593378491,9.449632112,4.691436426,0.578648398,2.02768021,6.469602717,18.04712185,1.030177046,1.870180927,0.823082058,17.96578233,0
2.212682817,627.6666667,0.549670271,2.212682817,22.29078092,1,23.10784889,0.55652963,0.72069133,0.626699169,9.655504803,4.794372772,0.45516459,2.161717819,6.105616957,11.44023988,0.952307277,2.212682817,0.854378199,7.323169215,1
2.170573265,588,0.546587808,2.170573265,22.29078092,1,23.10784889,0.549453938,0.711732527,0.62650389,9.63724517,4.785242955,0.475191121,2.157542472,6.146421698,11.44023988,0.840750996,2.170573265,0.858405125,7.323169215,1
3.402889606,340,0.393354239,3.402889606,6.514573265,1,9.740498951,0.741614832,0.690630607,0.727560694,8.96643526,4.44009263,0.364423881,2.452653487,5.87228412,6.041840829,1.108832507,3.402889606,0.744159158,7.323169215,1
2.073721806,548,0.457188603,2.073721806,22.29078092,0,23.10784889,0.579009785,0.679544579,0.41727303,9.530375071,4.731807906,0.519911391,2.107612359,6.493150575,16.36355093,0.68007171,2.073721806,0.848642674,5.687386275,0
2.933868811,68,0.467585834,2.933868811,6.514573265,1,9.740498951,0.573543765,0.694676534,0.982798405,5.343551485,2.598833288,0.871562806,0.659301291,6.494160976,19.04938371,0.914572031,2.933868811,0.678209201,7.323169215,0
1.911485824,1279,0.380844905,1.828182885,6.514573265,2,9.740498951,0.687303754,0.819083259,0.828621173,5.343551485,2.598833288,0.538105049,0.659301291,6.429623588,46.06211341,0.952258529,3.402064397,0.762020092,7.323169215,1
2.769702906,829,0.350094406,2.769702906,6.514573265,1,13.21233417,0.535323967,0.511629669,0.775334205,3.90714639,3.90714639,0.615974924,0.659301291,6.278400917,36.96486347,1.200318494,2.769702906,0.838282615,10.48192346,1
1.911485824,197,0.54135031,1.828182885,11.16387794,0,4.983978521,0.678601418,0.718382139,0.845835365,7.574591804,3.585345918,0.813716445,1.645241558,6.55005443,12.93420204,0.792553928,3.402064397,0.719730472,5.948339281,1
3.245900759,1133,0.415802921,2.865472925,6.514573265,2,4.794537184,0.62998633,0.37344757,0.704979885,4.252139738,4.252139738,0.584628964,0.659301291,5.967534074,18.18764805,0.777338657,9.255963664,0.670324616,13.17124514,1
3.004814703,665.1111111,0.384269993,3.004814703,6.514573265,2,18.38575403,0.597550126,0.727751068,0.566392312,9.251572076,4.543863143,0.603690972,0.65690268,6.553101596,30.08986241,0.646895235,3.004814703,0.800980236,23.01049811,1
3.015143454,1141,0.407298009,2.670458143,6.514573265,1,4.983978521,0.691753725,0.492378294,0.662393137,8.079571392,3.984235533,0.472836806,0.659301291,6.101137391,12.2386844,1.231886461,11.44139619,0.695865802,7.323169215,1
2.085770024,483.6666667,0.562012609,2.085770024,22.29078092,0,27.90238607,0.546946751,0.708444194,0.598682592,9.604655255,4.768947998,0.492237409,2.149298494,6.321831915,18.04712185,0.882395579,2.085770024,0.837847659,4.794537184,0
3.016806645,1062,0.410864973,2.78786555,6.514573265,1,4.983978521,0.690628112,0.580242639,0.666706939,8.076707094,3.98284129,0.4907266,0.659301291,6.078951966,12.2386844,1.27322796,11.57238683,0.693141177,7.323169215,1
2.320101011,913.1111111,0.555663621,2.320101011,22.29078092,0,22.95080231,0.442125366,0.619806502,0.76545048,9.661405349,4.797323045,0.446192656,2.143135173,6.382802941,24.65400381,1.14027441,2.320101011,0.933107586,7.323169215,0
3.120238551,1031,0.402317666,2.855585172,6.514573265,1,14.57305289,0.635011444,0.260457558,0.802769657,8.72702947,4.014941316,0.487188613,0.659301291,5.98202,39.77980178,1.134010695,8.897708151,0.717354402,9.589074368,1
1.988382694,587,0.552782014,1.988382694,22.29078092,0,27.90238607,0.533369283,0.844455339,0.69383657,9.570098139,4.75166944,0.53005452,2.122044988,6.429977348,24.65400381,1.066050403,1.988382694,0.853733418,4.794537184,0
2.171262906,487.7777778,0.522303503,2.171262906,22.29078092,0,23.10784889,0.521965764,0.669492071,0.521024134,9.56166485,4.747452796,0.452265722,2.133967907,6.417362651,11.44023988,0.79334646,2.171262906,0.803856132,7.323169215,0
3.312926086,810,0.427390831,3.137737037,6.514573265,2,9.740498951,0.626867585,0.374375606,0.852176747,4.233548677,4.233548677,0.383249789,0.659301291,5.86296871,18.75268918,1.112283497,6.450663123,0.694668862,7.323169215,1
2.926905385,1124,0.391246925,2.565904271,11.25737949,1,14.59798689,0.639362285,0.363223687,0.79566817,8.475607132,4.129387581,0.525963423,0.659301291,6.079334824,38.25617387,1.110736395,11.00907431,0.687136782,9.589074368,1
3.302337403,1117,0.431436586,3.166330289,6.514573265,2,9.740498951,0.67906892,0.500626874,0.783113639,4.269925904,4.269925904,0.302881447,0.659301291,5.797193498,12.14580722,1.30401322,6.468667692,0.700527508,7.323169215,1
3.392342817,318,0.363525675,3.392342817,6.514573265,1,9.740498951,0.751989133,0.759387778,0.721965405,8.762546371,4.357870408,0.386037401,2.410986821,5.964496117,6.041840829,1.102002343,3.392342817,0.746829349,7.323169215,1
1.911485824,683.8888889,0.460987164,1.828182885,11.16387794,0,19.74647275,0.543237675,0.618520755,0.950458685,12.2294682,3.890609293,0.846215365,1.69782406,6.528188272,25.08000926,1.160865114,3.402064397,0.862739061,10.61239996,1
2.803429758,903,0.347734346,2.803429758,10.96924436,1,13.21233417,0.553324837,0.592479401,0.747108164,5.343551485,2.598833288,0.542869402,0.659301291,6.301428378,42.43612366,1.189474033,2.803429758,0.845798249,4.794537184,1
3.034259259,523.9229698,0.439476475,3.034259259,6.514573265,1,4.983978521,0.688575836,0.772250097,0.749421309,4.521472978,4.521472978,0.510252944,0.659301291,6.475185859,11.60529232,0.470696228,3.034259259,0.732281319,11.50524905,1
1.925773882,467,0.533847162,1.925773882,22.29078092,0,26.80355101,0.460628317,0.639598656,0.447161129,9.581607119,4.75742393,0.490826737,2.129148761,6.236053363,16.69017791,0.802042197,1.925773882,0.942029567,7.323169215,0
3.122868123,1018,0.382048521,2.857196993,6.514573265,1,14.57305289,0.650266989,0.514883243,0.802769657,8.714281834,4.01574385,0.48748219,0.659301291,6.090434812,39.77980178,1.164691073,8.90559981,0.717354402,9.589074368,1
1.911485824,698.8888889,0.455688158,1.828182885,11.16387794,0,9.549026806,0.56633951,0.780041781,0.848458038,10.87572645,3.352276263,0.741195549,1.07912017,6.254579231,19.541084,0.903808952,3.402064397,0.808137897,23.37952297,0
2.810895322,919,0.352885893,2.810895322,10.96924436,1,13.21233417,0.547631815,0.585126164,0.744859505,5.343551485,2.598833288,0.529486272,0.659301291,6.272216883,36.17296067,1.216589811,2.810895322,0.844700388,4.794537184,1
3.173889332,1468,0.39880758,3.164730283,6.514573265,2,9.740498951,0.636622679,0.37482691,0.816499156,4.277081716,4.277081716,0.419563477,0.659301291,5.994090863,18.75268918,1.028174976,6.338619615,0.690260726,7.323169215,1
3.124273233,1045,0.378348735,2.857770412,6.514573265,2,18.94659287,0.643608662,0.481109753,0.803285859,8.774076954,4.039419355,0.530172895,0.659301291,6.139136491,29.26163881,1.098711727,8.910374833,0.73158496,14.72063285,1
3.306814102,1628,0.401349838,2.873915431,6.514573265,2,4.794537184,0.639721795,0.375587448,0.701780014,4.297683937,4.297683937,0.584628964,0.659301291,5.994952362,18.12552249,0.826960859,12.25928604,0.673294611,13.17124514,1
2.823357877,1027.333333,0.339858746,2.823357877,6.514573265,1,13.21233417,0.558046326,0.664464706,0.745255604,5.343551485,2.598833288,0.472468178,0.659301291,6.191187645,42.77984263,1.334395966,2.823357877,0.833659671,4.794537184,1
2.194666235,611,0.544396728,2.194666235,22.29078092,1,23.10784889,0.553122162,0.710703587,0.626511433,9.646878217,4.790059479,0.465213264,2.159764694,6.13428914,11.44023988,0.941817333,2.194666235,0.856407243,7.323169215,1
3.44901826,332.6666667,0.423306293,2.480581383,10.90292493,2,13.40177551,0.471384436,0.66368368,0.779425181,4.573320177,4.573320177,0.621272246,0.659301291,6.08725731,17.63708345,0.626652,5.929599643,0.865702984,17.19263533,1
2.43771353,236,0.420724829,2.435218018,6.514573265,0,9.589074368,0.481544057,0.685059595,0.969783953,5.343551485,2.598833288,0.584628964,0.659301291,6.626445902,18.69056362,0.806685124,4.872931548,0.548039516,13.17124514,1
3.08221751,345.5925926,0.412873826,3.08221751,6.514573265,0,9.740498951,0.587484404,0.60785644,0.948862039,8.64484771,4.230410509,0.482908717,0.659301291,6.449964286,11.6326728,1.239026127,3.08221751,0.652768759,17.45358833,1
2.899179735,1005,0.402993987,2.65474099,6.514573265,1,4.983978521,0.676600034,0.464602312,0.66946792,7.926107673,3.916573496,0.49994104,0.659301291,6.149518553,12.2386844,1.147600642,11.11136703,0.68972825,7.323169215,1
1.911485824,585.8888889,0.579675424,1.828182885,11.16387794,0,29.10605822,0.537225303,0.717204332,0.941273022,12.18929336,3.880607618,0.835609484,1.674544101,6.329224648,31.18397564,1.461566695,3.402064397,0.868199417,5.817862778,0
1.928169715,469,0.52936711,1.928169715,22.29078092,0,26.80355101,0.467407945,0.727193044,0.447161129,9.58342158,4.75833116,0.490852415,2.131243573,6.297791589,16.69017791,0.789504194,1.928169715,0.942029567,7.323169215,0
3.565042989,122.3333333,0.442590308,3.565042989,10.90292493,1,9.740498951,0.687040105,0.747222674,0.829198192,4.380369494,4.380369494,0.36227286,0.659301291,5.795425781,5.516700718,0.858984892,3.565042989,0.683688212,5.687386275,1
3.594480111,107.3333333,0.467160242,3.594480111,10.90292493,1,9.740498951,0.675779444,0.721182861,0.827325454,4.37530425,4.37530425,0.376389786,0.659301291,5.760390756,5.516700718,1.120562159,3.594480111,0.683456951,5.687386275,0
2.157494954,429.3333333,0.549955545,2.157494954,22.29078092,0,23.10784889,0.532496327,0.780267502,0.602607399,9.553574789,4.743407765,0.480122467,2.139418102,6.357508284,24.46794347,0.803019816,2.157494954,0.86357732,7.323169215,0
3.326590597,305,0.440808938,3.326590597,6.514573265,1,9.740498951,0.710986722,0.648205083,0.736870152,8.882848172,4.402720382,0.374040014,2.422854534,5.857443644,6.041840829,1.03305441,3.326590597,0.734298073,7.323169215,1
3.044987348,846.3333333,0.361423786,2.958275006,10.77244843,2,13.21233417,0.579423308,0.588300947,0.587978532,5.343551485,2.598833288,0.393196846,0.659301291,6.050074059,4.895483476,1.60331471,6.003262354,0.826562538,4.794537184,1
3.553646778,146.3333333,0.45710119,3.553646778,10.90292493,1,9.740498951,0.600783649,0.76966921,0.908103133,4.361353633,4.361353633,0.441220298,0.659301291,5.87237479,12.12358268,0.89501518,3.553646778,0.669221824,5.687386275,0
1.963752356,647.3333333,0.52562009,1.963752356,22.29078092,0,32.29280112,0.577413393,0.822912571,0.573811026,9.460445604,4.696843172,0.478311866,1.995647419,6.379822727,18.04712185,1.094916953,1.963752356,0.844735719,9.184952232,0
3.40642689,351,0.417134002,3.40642689,6.514573265,1,9.740498951,0.725179259,0.541632779,0.730491479,9.042754705,4.471203741,0.354037841,2.457861821,5.782154615,6.041840829,1.11241767,3.40642689,0.742810364,7.323169215,1
3.014834328,1064,0.422477771,2.777448883,6.514573265,1,4.983978521,0.684283948,0.462754805,0.666706939,8.075062604,3.982054557,0.489981515,0.659301291,6.02098221,12.2386844,1.283847552,11.55314043,0.693141177,7.323169215,1
3.161555139,965,0.422453501,2.857637966,6.514573265,1,9.778515705,0.637284723,0.551725362,0.776678682,8.694979394,4.011970871,0.487312532,0.659301291,6.148599245,27.54111738,0.960024477,6.019193105,0.717802862,10.61239996,1
2.631798931,523,0.571878907,2.631798931,6.514573265,1,9.740498951,0.65864896,0.686666748,0.561116893,8.732587401,4.327589997,0.510971133,2.316924362,6.11064067,6.041840829,1.00392389,2.631798931,0.711833712,13.17124514,1
2.657084458,479,0.448935331,2.598572288,6.514573265,0,9.589074368,0.576584715,0.68163478,0.843707607,5.343551485,2.598833288,0.584628964,0.659301291,6.212722843,18.69056362,0.859628159,5.255656746,0.613232333,13.17124514,1
3.096262598,942,0.373203481,2.819426339,6.514573265,1,14.57305289,0.640690846,0.435802493,0.815564541,12.75179769,3.999065731,0.598042346,0.659301291,6.179698134,45.29034106,1.049489297,8.813565499,0.72132249,9.589074368,1
1.766437462,377.6666667,0.614486923,1.766437462,22.29078092,0,26.80355101,0.453441297,0.73173568,0.444105051,9.52872891,4.730984825,0.540846426,2.11900949,6.354555621,17.69600906,0.764683164,1.766437462,0.949817196,7.323169215,0
2.295869939,758,0.569020383,2.295869939,22.29078092,1,23.10784889,0.548956502,0.730279551,0.621394674,9.677283137,4.805261939,0.426952631,2.159251332,6.240287773,23.61057334,0.824323513,2.295869939,0.848356779,7.323169215,1
3.159986258,1022,0.39277981,2.868498616,6.514573265,1,14.57305289,0.650031089,0.572892595,0.796749029,8.585599398,4.021682539,0.488834558,0.659301291,6.144551027,40.28271736,1.108939342,9.067869932,0.719467494,9.589074368,1
3.524922662,125.5555556,0.454113118,3.515414721,10.90292493,1,9.740498951,0.719984076,0.815659538,0.913999029,4.370586388,4.370586388,0.415702098,0.659301291,5.814717557,5.516700718,0.770144243,7.040337383,0.682353976,5.687386275,1
3.28477743,379,0.464082164,3.052333605,6.514573265,1,9.967957042,0.671425908,0.846631062,0.843439262,9.123558222,4.508532192,0.476095971,0.659301291,6.508925984,11.25083777,0.886471854,6.337111034,0.72404902,23.01049811,1
3.106845947,961,0.381382451,2.839568406,6.514573265,1,14.57305289,0.641233564,0.466071261,0.815564541,12.76235049,4.00436152,0.598060955,0.659301291,6.199013433,45.29034106,1.052478546,8.834638682,0.72132249,9.589074368,1
2.032883119,581.3333333,0.506042434,2.032883119,22.29078092,0,32.69692326,0.563458041,0.825904002,0.654996722,9.069029315,4.367702488,0.506725817,1.912314086,6.372969036,18.04712185,0.964816614,2.032883119,0.831459274,4.794537184,0
2.961233464,1120,0.389513898,2.575901448,11.25737949,1,14.59798689,0.636501533,0.3653682,0.789156622,4.404713445,4.404713445,0.486519232,0.659301291,6.06794557,32.05933029,1.123916633,11.03481488,0.68529554,9.589074368,1
2.342863356,966.2222222,0.570568546,2.342863356,22.29078092,0,22.95080231,0.444104667,0.558540247,0.764306719,9.689703059,4.8114719,0.429104428,2.148644815,6.256517358,24.65400381,1.14925995,2.342863356,0.928915398,7.323169215,0
2.974072545,1157,0.403154585,2.626917002,11.25737949,1,14.59798689,0.635910985,0.200438509,0.786100361,4.41738287,4.41738287,0.468622459,0.659301291,5.95180625,32.05933029,1.316007159,11.15398539,0.685801304,9.589074368,1
3.172083772,1105,0.431636039,2.643296149,10.90292493,1,4.983978521,0.63431346,0.367234755,0.767317278,4.421103223,4.421103223,0.409321732,0.659301291,5.903653826,30.12517039,1.27163763,8.758703005,0.68313461,7.323169215,1
1.911485824,44,0.472292047,1.828182885,6.514573265,0,4.794537184,0.587907666,0.647386674,0.840225645,5.343551485,2.598833288,0.67557405,1.269652778,6.456522892,6.606881965,0.86123611,3.402064397,0.673898501,7.323169215,1
3.05307272,711.6666667,0.39724165,2.9518273,6.514573265,2,13.21233417,0.583230345,0.594256031,0.5941927,5.343551485,2.598833288,0.420702247,0.659301291,5.975967704,21.27821048,1.458742851,6.00490002,0.833046748,4.794537184,1
2.74027645,4540,0.33471075,2.203010793,6.514573265,0,4.794537184,0.631122343,0.741924664,0.82679633,5.343551485,2.598833288,0.712031805,0.659301291,6.369291033,31.33928642,1.244548219,43.87793582,0.627074291,7.323169215,1
1.970624206,456.3333333,0.46421587,1.970624206,22.29078092,0,23.10784889,0.553763679,0.716201226,0.614637684,9.502901337,4.718071039,0.519294537,2.106549621,6.43498589,17.8610615,0.533660462,1.970624206,0.838699853,7.323169215,0
2.932822545,1114,0.389637942,2.569810521,11.25737949,1,14.59798689,0.636501533,0.3653682,0.789156622,4.40871955,4.40871955,0.486542834,0.659301291,6.06794557,32.05933029,1.142112154,11.03481488,0.68529554,9.589074368,1
2.637115777,587,0.563995607,2.208555124,22.29078092,1,27.90238607,0.550658471,0.738045203,0.619156386,9.654451913,4.793846327,0.465492404,2.16465457,6.13655708,11.44023988,0.957992156,4.845670901,0.853185275,4.794537184,1
2.02919902,531,0.564987232,2.02919902,22.29078092,0,27.90238607,0.538925191,0.817467968,0.652019333,9.597875917,4.765558329,0.481920377,2.142044988,6.298302051,18.04712185,0.957877791,2.02919902,0.85430921,4.794537184,0
2.947295572,1007,0.404857219,2.821008814,6.514573265,1,14.57305289,0.639354831,0.472246665,0.824976805,8.364995669,4.012333683,0.515817992,0.659301291,6.190051493,22.62637087,0.922706646,8.619319975,0.70909766,9.589074368,1
1.911485824,613,0.425883547,1.828182885,6.514573265,0,9.740498951,0.529073423,0.616293505,0.993297061,5.343551485,2.598833288,0.531246635,0.659301291,6.413918421,19.97875995,0.743789208,3.402064397,0.638928076,7.323169215,0
2.837215044,924,0.379518688,2.69548747,6.514573265,1,4.983978521,0.681225534,0.687156837,0.672182889,7.883298782,3.896773067,0.553690946,0.659301291,6.305936154,12.2386844,1.097918356,11.02404157,0.691136547,7.323169215,0
2.952508133,1161,0.38880911,2.609293886,11.38785599,1,19.6966687,0.658217405,0.389087418,0.758910059,11.1580499,3.577499027,0.604313313,0.659301291,6.105758861,26.3654023,1.166511032,11.05681058,0.692311177,9.589074368,1
2.086864915,646.3333333,0.570794869,2.086864915,22.29078092,0,27.90238607,0.531911024,0.614885404,0.596497391,9.62913776,4.78118925,0.406103665,2.1472856,6.184999548,11.44023988,1.004776404,2.086864915,0.848470586,4.794537184,0
3.131045528,945,0.425085219,2.554912246,10.90292493,1,4.983978521,0.641698779,0.574112284,0.774774013,4.371173121,4.371173121,0.425669896,0.659301291,5.973173765,30.12517039,1.113262847,8.605126563,0.676068307,7.323169215,1
2.087444013,589.6666667,0.567407698,2.087444013,22.29078092,1,27.90238607,0.541142591,0.814833995,0.633335926,9.635358943,4.784299842,0.46387118,2.151792965,6.206683186,18.04712185,0.934155068,2.087444013,0.853171314,4.794537184,0
3.018175641,1160,0.407926628,2.689921483,6.514573265,1,4.983978521,0.689089334,0.457377593,0.662080679,8.084516687,3.986601764,0.464100137,0.659301291,6.07850112,12.2386844,1.276102626,11.47353064,0.695976125,7.323169215,1
3.027932686,389,0.324295367,3.027932686,11.16387794,0,19.74647275,0.524931552,0.655575271,0.993619263,12.10869008,3.866154976,0.719242314,1.460977104,6.633505385,6.327320075,1.046607059,3.027932686,0.670364148,11.50524905,0
2.896790011,690,0.392733607,2.896790011,6.514573265,2,13.40177551,0.615603971,0.728043172,0.55531361,8.740108231,4.111764378,0.603690972,0.648084338,6.588605851,30.08986241,0.651051916,2.896790011,0.841063187,27.40091315,1
2.82704226,1530,0.404310997,2.658519777,6.514573265,1,29.80229399,0.630790484,0.411280749,0.788490586,8.587768433,4.016183485,0.546942982,0.659301291,6.144365741,45.82164261,1.372843661,11.08075565,0.714500962,14.38361155,1
2.037976027,561,0.572028424,2.037976027,22.29078092,0,27.90238607,0.535239203,0.741612628,0.651312859,9.610052385,4.771646563,0.470459116,2.143422399,6.19429061,18.04712185,0.961141276,2.037976027,0.852206312,4.794537184,0
2.025921668,542.3333333,0.556904303,2.025921668,22.29078092,0,27.90238607,0.536672492,0.839130419,0.652980679,9.575312384,4.754276562,0.49482803,2.128980752,6.395597283,24.65400381,1.101759847,2.025921668,0.856376472,4.794537184,0
1.911485824,1111,0.384465457,1.828182885,6.514573265,2,9.740498951,0.698911669,0.799394153,0.79867879,5.343551485,2.598833288,0.474215409,0.659301291,6.414889003,19.63458555,0.948276434,3.402064397,0.762054408,7.323169215,1
