BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,BCUTare-1l,BCUTs-1l,BCUTse-1l,BCUTpe-1l,PEOE_VSA9,BCUTm-1l,SMR_VSA3,BCUTc-1l,BCUTdv-1h,TopoPSA(NO),PEOE_VSA1,MDEC-33,SMR_VSA7,BCUTd-1l,SM1_Dzm,BCUTdv-1l,Xc-5dv,Xch-6dv,SM1_Dzpe,Xc-5d,BCUTZ-1h,Xch-7d,BCUTp-1h,PEOE_VSA10,SMR_VSA1,TopoPSA(NO),EState_VSA1,BCUTi-1l,EState_VSA2,SlogP_VSA2,EState_VSA1,BCUTpe-1h,BCUTare-1h,SM1_Dzpe,VE3_Dt,PEOE_VSA8,SM1_Dzare,MID_N,SM1_DzZ,BCUTse-1h,VR3_Dt,SM1_Dzse,SM1_Dzi,Xch-6d,MID_O,GGI6,MDEO-11,SMR_VSA5,ETA_eta_BR,SlogP_VSA3,VR1_Dt,SpDiam_A,BCUTc-1h,Xc-3d,SM1_Dzv,target
14.69652521,14.55035191,0.74864716,5.684867842,4.019983583,2.184732964,1.130849283,2.430682241,2.234694896,0,11.69596213,10.7968852,0.584800048,6.021930896,61.36,5.316788604,2.962796393,41.46839136,0.977652559,0.936179732,0.664460671,0,0.272595855,0.090873699,0,8.022537475,0.762188697,1.993621679,0,10.00179021,61.36,5.907179729,10.94526875,0,16.65335801,5.907179729,3.491040361,3.54567832,0.090873699,2.452300316,18.15970177,0.055899359,3.92085127,0.869188337,3.703439485,5.817702107,0.777515587,0.796767543,0.32815141,3.431275798,0.226938776,0.333333333,50.6086114,0.705322012,11.33929359,140.082757,5.061885798,0.405821704,2.016402642,0.977215519,1
14.69648874,14.5503538,0.748642705,5.684867837,4.025772931,2.184732942,1.117754644,2.43068221,2.234694867,5.601050811,11.69596213,10.7968852,0.584796933,6.021932512,81.59,10.423316,1.853391168,41.46839136,0.977625467,0.937076709,0.666394169,0,0.247690981,0.103380574,0,8.022661043,0.859180569,1.993687699,0,15.1083176,81.59,11.50823054,10.94526875,5.538925252,27.36093621,11.50823054,3.491136425,3.5457778,0.103380574,2.514663475,18.15970177,0.06874512,3.919062911,0.871027055,3.703531406,5.914582384,1.026010387,0.969901729,0.303246536,5.226568899,0.308571429,0.367048714,56.20966221,0.869406711,11.33929359,148.1598343,5.154866958,0.405933678,2.739055192,0.971469923,1
14.69652507,14.55035298,0.74864677,5.684867742,4.031740998,2.184732743,1.102448236,2.430681942,2.234694628,0,11.69596209,10.7968852,0.584796894,6.021931932,61.36,5.316788604,1.11903459,41.46839136,0.977600788,0.936179732,0.344502508,0,0.225065061,0.090873699,0,8.022539502,0.932291933,1.994219579,0,10.00179021,61.36,5.907179729,10.94526874,0,16.65335801,5.907179729,3.491048174,3.545684822,0.090873699,2.57437701,18.15970177,0.055899359,3.917166275,0.869188337,3.703446563,6.008081034,0.777515587,0.796767543,0.280620616,3.43126676,0.390204082,0.333333333,64.4560858,1.033491411,11.33929359,156.4238936,5.237959956,0.40591654,3.461707742,0.977215519,1
14.69652516,14.55035302,0.748647035,5.684867841,4.025772931,2.184732917,1.099399914,2.430682204,2.234694858,0,11.69596213,10.7968852,0.584797802,6.021931402,61.36,5.316788604,1.853391168,41.46839136,0.977625467,0.938558992,0.270631153,0,0.247690981,0.100205383,0,17.00110296,0.859180569,2.205887038,0,10.00179021,61.36,5.907179729,10.94526875,10.41309754,21.5275303,5.907179729,3.491051751,3.545683089,0.100205383,2.514663475,23.03387406,0.061142063,3.919062911,0.873947372,3.703454986,5.914582384,0.987299759,0.928428455,0.303246536,3.431271412,0.308571429,0.333333333,55.48278369,0.869406711,11.33929359,148.1598343,5.154866958,0.405909074,2.739055192,0.978414891,1
14.69648872,14.55035433,0.748642781,5.684867803,4.02624627,2.184732877,1.109982079,2.430682123,2.23469479,0,11.69596212,10.7968852,0.584796758,6.021932778,81.59,10.423316,1.853391168,41.46839136,0.977612039,0.937076709,0.666311287,0,0.247690981,0.103380574,0,8.022660592,0.812028382,1.993904134,0,15.1083176,81.59,5.907179729,10.94526875,10.95391572,28.36676737,5.907179729,3.4911349,3.545776521,0.103380574,2.574285156,24.76658373,0.06874512,3.922244685,0.871027055,3.703529922,6.008086372,1.026010387,0.969901729,0.303246536,5.182481349,0.308571429,0.349951402,50.6086114,0.80874654,11.33929359,156.4247286,5.175119437,0.405953618,2.519385278,0.971469923,1
14.70365431,14.56431313,0.774495909,5.761462029,4.027571452,2.007534212,0.297778838,2.44981395,2.130189359,19.47895845,11.78489733,19.51903521,0.494677192,6.011814796,156.61,25.19411773,2.701599969,12.65464015,0.978674986,0.942612076,0.19249319,0.046026511,0.062189872,0.143823334,0.219821982,15.01117456,0.464353055,3.657467071,17.94798718,23.98214605,156.61,20.53354548,10.46188745,12.36261918,47.12323416,20.53354548,3.504419955,3.556953145,0.143823334,2.104609134,0,0.109876456,10.13363692,0.882269504,3.723514904,5.158139555,1.85194006,1.918148201,0.259679701,8.736147908,0.449795918,1.897366596,12.64872279,0.682216798,15.63355185,91.49512288,4.755322522,0.574402496,2.439318771,0.948452893,0
14.70223321,14.56540733,0.748721778,5.758957471,3.269506679,2.241017658,1.28022795,2.479221785,2.285772493,12.93420204,11.78364365,19.51903521,0.515657946,6.022331453,139.28,25.66756374,3.769169136,16.68112415,0.977735444,0.939512038,0.675704732,0.04552798,0.063255353,0.139262954,0.219821982,8.022784868,0.491385277,1.939383002,12.37799397,14.94991774,139.28,18.45617559,11.03610928,18.19585675,42.62899869,18.45617559,3.492013694,3.546106373,0.139262954,1.941514755,0,0.106633837,10.08927075,0.876017862,3.704560926,4.873744842,1.695294166,1.818784671,0.247193875,7.197280505,0.253151927,0.5,13.02084348,0.472821359,11.4676797,76.9469783,4.786758465,0.510003147,1.251884723,0.951929323,1
14.70177592,14.54573577,0.750988141,5.654024164,4.017095461,2.153900326,1.164695029,2.399868328,2.203869672,24.60846967,11.6650993,20.85027554,0.564123695,6.025685065,153.86,26.79056068,17.06310716,83.9233078,0.972326878,0.940409014,0.342784167,0.250500036,0.210275536,0.151769829,0.684486484,8.026173633,0.593305944,2.028431906,6.041840829,24.28467613,153.86,53.91077494,10.91437098,12.45193614,76.49308298,53.91077494,3.494779379,3.549197691,0.151769829,3.515830587,24.19188956,0.119479598,9.984582703,0.87785658,3.707556293,7.578631348,1.943788967,1.991918857,0.392325677,8.8350332,1.529795918,1.389313485,95.48537709,1.487017962,20.80443318,399.1734934,4.880589962,0.419264431,4.585257746,0.946183728,1
14.70365431,14.56431313,0.774495909,5.761462029,4.027571452,2.007534212,0.297778838,2.44981395,2.130189359,19.47895845,11.78489733,19.51903521,0.494677192,6.011814796,156.61,25.19411773,2.701599969,12.65464015,0.978674986,0.942612076,0.19249319,0.046026511,0.062189872,0.143823334,0.219821982,15.01117456,0.464353055,3.657467071,17.94798718,23.98214605,156.61,20.53354548,10.46188745,12.36261918,47.12323416,20.53354548,3.504419955,3.556953145,0.143823334,2.104609134,0,0.109876456,10.13363692,0.882269504,3.723514904,5.158139555,1.85194006,1.918148201,0.259679701,8.736147908,0.449795918,1.897366596,12.64872279,0.682216798,15.63355185,91.49512288,4.755322522,0.574402496,2.439318771,0.948452893,0
14.70223321,14.56540733,0.748721778,5.758957471,3.269506679,2.241017658,1.28022795,2.479221785,2.285772493,12.93420204,11.78364365,19.51903521,0.515657946,6.022331453,139.28,25.66756374,3.769169136,16.68112415,0.977735444,0.939512038,0.675704732,0.04552798,0.063255353,0.139262954,0.219821982,8.022784868,0.491385277,1.939383002,12.37799397,14.94991774,139.28,18.45617559,11.03610928,18.19585675,42.62899869,18.45617559,3.492013694,3.546106373,0.139262954,1.941514755,0,0.106633837,10.08927075,0.876017862,3.704560926,4.873744842,1.695294166,1.818784671,0.247193875,7.197280505,0.253151927,0.5,13.02084348,0.472821359,11.4676797,76.9469783,4.786758465,0.510003147,1.251884723,0.951929323,1
14.7010632,14.55310722,0.751694278,5.692080511,4.038029441,2.190879178,0.299253882,2.436432934,2.240589952,11.94315546,11.70398936,9.883888252,0.499995073,6.022548834,106.67,20.43339667,6.2047604,42.09213041,0.968214173,0.941378185,0.217783689,0.113882753,0.180013919,0.135110021,0.411866187,16.01333212,0.649307445,2.955911923,6.041840829,13.21233417,106.67,10.02329115,10.31810377,11.94902056,68.72734143,10.02329115,3.537058656,3.581010244,0.135110021,2.886035185,56.2133042,0.101030151,12.59229557,0.879826635,3.768416965,6.506118952,1.658418463,1.783999575,0.426346367,5.168958474,1.01968254,0.550321208,32.35197768,1.06572176,21.23864996,209.1325251,4.838410112,0.438196686,3.501565461,0.95534575,1
14.7010632,14.55303262,0.75169425,5.692080514,4.038029244,2.190879182,0.29925388,2.43643294,2.240589957,6.255769184,11.70398936,9.883888252,0.497515178,6.022548792,106.67,20.43339667,5.769285851,42.09213041,0.968214067,0.941378185,0.217783688,0.10331651,0.180013919,0.135110021,0.359116756,16.01333212,0.649307445,2.955911923,11.85970361,13.21233417,106.67,10.02329115,10.31810377,11.94902056,68.72734143,10.02329115,3.537058524,3.581010148,0.135110021,2.886433444,67.96705754,0.101030151,12.58005611,0.879826635,3.768416881,6.505429599,1.658418463,1.783999575,0.426346367,5.168853233,0.97968254,0.550321208,32.35197768,1.082558512,21.23864996,208.9884087,4.816420531,0.438153413,3.569606842,0.95534575,0
14.70048742,14.55677869,0.741146034,5.749558624,3.1878037,2.245506635,1.152292096,2.490531749,2.294526278,18.69056362,11.76296054,10.63357721,0.394255498,6.022487439,198.22,41.53021722,10.75666579,11.83518498,0.957197871,0.941690184,0.675728522,0.108719099,0.022680461,0.168991745,0.504913788,8.029889909,0.14271745,1.930326245,18.31189916,34.7520469,198.22,54.69048751,11.01114557,6.410095306,75.76752753,54.69048751,3.502094778,3.555972322,0.168991745,2.324874829,0,0.136823466,7.378680515,0.88048332,3.714986618,5.496375572,2.300515574,2.112937643,0.055555556,12.40843004,0.955102041,2.670479441,30.39558082,0.689245394,14.32593732,110.8212133,4.871552234,0.502459353,1.775232834,0.939290871,1
14.70107466,14.56204752,0.751924194,5.67399278,4.043970637,2.168655456,0.298916138,2.418031751,2.220516616,11.44023988,11.68507939,24.15706128,0.484989313,6.022507215,97.19,4.567099648,11.47257877,76.73962352,0.971341864,0.940865401,0.2272538,0.262851734,0.20606409,0.127318186,0.676049239,16.01312499,0.881068109,2.9546135,11.34110522,13.21233417,97.19,15.93047088,10.31975499,11.3163051,46.84945595,15.93047088,3.537157646,3.581113659,0.127318186,3.325963301,30.64377914,0.092682499,10.56008366,0.878775939,3.768418878,7.25105624,1.51815547,1.55874999,0.521019931,5.245500869,1.181360544,0.944940787,90.62569645,1.166009987,34.32816277,327.8123094,4.96585819,0.466533314,3.471417298,0.959944085,1
14.70043293,14.55055343,0.740381845,5.694041476,3.161051923,2.19402082,0.610071331,2.440010847,2.244014401,34.4521229,11.70505782,31.15104267,0.437442811,6.029114443,144.92,36.0104545,15.29179707,99.48019511,0.977201277,0.945422478,0.229263498,0.374010485,0.259794101,0.160685878,0.683492272,16.00489282,0.448814159,2.936425997,12.64872279,24.2270019,144.92,30.32272895,10.31169061,36.25777669,76.21774004,30.32272895,3.503043306,3.55678493,0.160685878,3.542412381,24.9833957,0.125616094,12.19352896,0.888100867,3.715738955,7.622743913,2.226764168,2.043367452,0.457560933,9.101858731,1.506303855,0.827037108,83.16765732,1.280938921,28.97992535,408.8326898,4.680547879,0.497826014,3.388187666,0.946123724,1
14.70165851,14.55207317,0.746612687,5.777778021,4.02206444,2.274670315,1.145798556,2.512446278,2.319412801,12.2386844,11.79002614,36.13502119,0.521698931,6.028598464,179.56,26.16706415,20.78468279,24.28445871,0.976207778,0.942331559,0.341870252,0.495950957,0.419606155,0.179860374,1.251918202,8.028801213,0.713969923,1.930757283,23.81945048,28.7672231,179.56,58.99431765,11.03942519,35.27273191,87.44388649,58.99431765,3.499957279,3.553778336,0.179860374,3.581393855,25.48319996,0.149020663,14.34200913,0.88179669,3.712614306,7.645634241,2.472809753,2.615552213,0.557331814,10.67631545,2.120181406,1.977733935,136.3388244,1.498737086,23.97268592,410.0969934,4.95224057,0.461324558,4.286286958,0.931241463,1
14.70177809,14.55245866,0.751227007,5.676403246,4.017097712,2.175733553,1.197111205,2.421361663,2.225506221,18.2497736,11.68791264,25.00049632,0.444688685,6.023197605,110.07,25.41373165,14.19023465,107.3134214,0.97723811,0.939512038,0.34267016,0.263533977,0.344676312,0.139262954,0.721761521,8.023679203,1.201261135,2.017943383,6.041840829,19.80212916,110.07,35.74844573,10.9374291,24.77993749,86.36205784,35.74844573,3.491150725,3.545812657,0.139262954,3.515839082,74.74887544,0.106633837,10.66021925,0.876017862,3.704022156,7.597538333,1.695294166,1.818784671,0.827238295,7.130241195,1.364263039,0.843432665,76.40897256,1.483701564,36.023146,406.7924596,4.857946349,0.39763297,4.547473123,0.951929323,1
14.68168196,14.56530687,0.715464569,5.681307022,4.017095863,2.179723162,1.197111614,2.425294034,2.229352452,18.2497736,11.693479,25.59005993,0.449542372,6.033665214,131.17,25.36972693,14.19023465,101.2470544,0.97723811,0.940409014,0.342785042,0.218001613,0.294801622,0.151769829,0.638022302,8.033918713,1.096760268,2.010627914,11.73576882,24.32522409,131.17,35.74844573,10.94252002,24.77993749,86.95162145,35.74844573,3.51597246,3.570245834,0.151769829,3.48435327,55.98765917,0.119479598,10.57116522,0.87785658,3.724205235,7.548697091,1.943788967,1.991918857,0.786128353,9.18931401,1.308707483,0.843432665,76.40897256,1.394385167,28.97547402,395.4724685,4.849733164,0.421805668,4.342354765,0.946183728,1
14.70177809,14.5495375,0.751227007,5.688992684,4.017095658,2.171374585,0.604742057,2.433091963,2.230481546,35.01115064,11.70006541,25.41737519,0.558967885,6.02319653,118.03,20.846632,13.8867275,100.5607501,0.97723811,0.941762378,0.230242068,0.223813041,0.379781111,0.139825061,0.585272872,16.00450709,1.10757331,2.936613888,11.04946453,19.80212916,118.03,35.74844573,10.31111105,24.77993749,86.77893671,35.74844573,3.491141947,3.545804898,0.139825061,3.484433844,44.05667855,0.105528259,10.58402185,0.880614657,3.704017214,7.548428394,1.766650271,1.731884176,0.786128353,7.130170211,1.369115646,0.843432665,76.40897256,1.411221919,28.97547402,395.3662207,4.844920801,0.400724647,4.410396147,0.954198489,1
14.70176441,14.55256065,0.748510655,5.688992684,4.017093986,2.18890472,1.197111772,2.434859403,2.238876639,18.2497736,11.70006541,25.00049632,0.47111009,6.024555424,127.14,25.41373165,12.27735219,105.5344914,0.97705875,0.940409014,0.342670789,0.208598526,0.246050674,0.151769829,0.668606206,8.025178785,0.894071144,2.000683666,6.041840829,19.80212916,127.14,35.74844573,10.94939811,30.33920438,86.36205784,35.74844573,3.494295519,3.5484827,0.151769829,3.454300951,69.91231757,0.119479598,10.60443826,0.87785658,3.706921256,7.478957347,1.943788967,1.991918857,0.566712256,8.886640594,1.475192744,1.090648983,76.40897256,1.487017962,36.023146,376.6795546,4.852079107,0.434590201,4.548467335,0.946183728,1
14.70165852,14.55206691,0.746612911,5.777756943,4.022064307,2.275534262,1.145786331,2.514980263,2.32211549,18.28052523,11.79002007,36.13502119,0.521433205,6.027430266,182.72,25.95680294,20.95544513,24.28445871,0.976208068,0.942331559,0.341870379,0.499441467,0.304423004,0.179860374,1.251918202,8.02793664,0.650479905,1.929068329,24.00551082,29.07921332,182.72,59.31503909,11.03942278,35.39666669,86.14031858,59.31503909,3.498824757,3.55268114,0.179860374,3.577226738,24.98028438,0.149020663,14.29659202,0.88179669,3.711514441,7.659131018,2.472809753,2.615552213,0.556683324,10.66211264,2.053287982,1.977733935,155.029388,1.460732284,23.97268592,415.6695021,4.920301164,0.460186084,4.201735968,0.931241463,1
13.30277491,17.43071176,0.526943493,5.688992684,4.018460951,2.18890472,1.197101882,2.434859404,2.238876639,18.2497736,11.70006541,20.43339667,0.556930149,7.014100644,105.14,20.846632,11.1685615,71.28765809,0.97723811,0.942969696,0.342785578,0.178169495,0.2245341,0.183577567,0.501939539,9.014125313,0.709875858,1.997970392,6.041840829,32.9733743,105.14,48.34556587,10.94939811,44.29027192,94.51601311,48.34556587,4.00721646,4.124588614,0.183577567,3.389270594,50.47750017,0.150922472,8.478214598,0.882322038,4.030675628,7.353458018,2.495531173,2.654644666,0.498670874,7.128975876,1.33478458,0.843432665,88.88215792,1.576739895,22.43071761,347.0193776,4.841422527,0.476441809,5.43359884,0.932911652,1
14.70040667,14.54680763,0.740324491,5.68741858,4.023931787,2.187196091,1.188897753,2.433081419,2.237125138,23.78869886,11.69860277,25.75018527,0.43103768,6.029700369,143.47,30.90028356,13.11373561,106.6800293,0.977203953,0.941305991,0.341874207,0.344836161,0.252311878,0.164276704,0.850401252,8.030263253,0.81046809,2.008410894,11.64289164,29.3335293,143.47,52.98166187,10.94798554,24.77993749,93.48924907,52.98166187,3.503278208,3.557001477,0.164276704,3.718747043,50.60143495,0.132325358,10.47004342,0.879695298,3.715976879,7.899398883,2.192283767,2.165053043,0.582004208,10.80240991,1.843356009,1.030530097,122.1676346,2.085423068,39.25126223,481.3681129,4.865089186,0.497918394,7.121212503,0.940438132,1
14.70177809,14.54598097,0.751227007,5.688992684,4.025725235,2.18890472,1.153959902,2.434859403,2.238876639,18.2497736,11.70006541,20.43339667,0.557606927,6.023193498,105.14,20.846632,11.53075924,107.1829449,0.97723811,0.938999254,0.342783745,0.303169495,0.635003057,0.131471119,0.71844589,8.023674361,1.428519554,2.006344526,6.041840829,19.80212916,105.14,30.20952048,10.94939811,29.1890968,88.3397146,30.20952048,3.49112397,3.545791517,0.131471119,3.485325076,56.01642542,0.098286185,8.483236739,0.874967166,3.704000064,7.549819951,1.555031173,1.593535085,1.164839998,7.129198027,1.365714286,0.843432665,88.12084987,1.436461398,27.84570808,395.9167782,4.931986248,0.393864086,4.627065633,0.956527658,1
14.70165852,14.55206702,0.746612912,5.777774083,4.022064967,2.275568826,1.145785561,2.514980261,2.322115583,18.28052523,11.79002673,36.13502119,0.521434031,6.027430995,182.72,25.95680294,20.95544513,24.28445871,0.976208071,0.942331559,0.341870605,0.499441467,0.387756337,0.179860374,1.251918202,8.02793696,0.757517992,1.930861892,24.00551082,29.07921332,182.72,53.40785936,11.03942641,35.60991843,86.14031858,53.40785936,3.498827131,3.552682904,0.179860374,3.576864387,24.98028438,0.149020663,14.30239186,0.88179669,3.711516657,7.677438499,2.472809753,2.615552213,0.640016657,10.66472316,2.027210884,1.977733935,154.0235568,1.460945846,23.97268592,423.3494494,4.926639692,0.460210145,4.201735968,0.931241463,1
14.70588815,14.56868092,0.77868593,5.722410085,3.161976,2.217398491,1.377767748,2.460673182,2.265727112,26.42752786,11.7372868,19.93591408,0.504407386,6.006134729,102.52,25.00721285,3.554007792,18.32957771,0.993842258,0.938743652,0.64512525,0.061388026,0.123984007,0.129832874,0.25,8.011247518,0.367148116,1.958545526,5.817862778,9.473725908,102.52,0,10.98824319,0,72.54246757,0,3.464014804,3.521495669,0.129832874,2.512601019,37.93932069,0.09763762,14.55738143,0.874441818,3.677537152,5.926231595,1.478830552,1.92301547,0.35549886,4.012791576,0.445714286,0,0,0.465387227,9.473725908,149.8958715,4.846684644,0.405451757,1.288675135,0.954223845,1
14.70588815,14.56802014,0.77868593,5.69337664,3.16285793,2.192181189,1.377767653,2.437717937,2.241837848,26.42752786,11.70516004,14.95193556,0.504401064,6.00613445,83.84,24.38007276,3.950550561,24.26546827,0.993844253,0.938615061,0.64512525,0.061388026,0.130245211,0.126756079,0.25,8.011746473,0.367148116,1.98416476,5.749511833,14.5802533,83.84,0,10.95437789,5.749511833,72.66501644,0,3.464449921,3.521926643,0.126756079,2.512610458,31.74247712,0.093788076,10.78784066,0.874179144,3.677971347,5.926130432,1.446799366,1.645650485,0.35549886,5.779074941,0.389387755,0,0,0.465387227,9.473725908,149.8807084,4.849897686,0.405121036,1.288675135,0.957674919,1
14.70588815,14.56976452,0.77868593,5.753814113,3.161976,2.245243426,1.377767771,2.486329603,2.292247805,31.99097935,11.77096084,24.9198926,0.504422252,6.00613674,115.41,25.00721285,3.554007792,12.39368714,0.993842258,0.939256435,0.64512525,0.061388026,0.119134099,0.137624709,0.25,8.011249286,0.367148116,1.930307441,0,9.473725908,115.41,0,11.0227534,5.948339281,77.52644609,0,3.464026853,3.521505322,0.137624709,2.512601019,38.57271277,0.105985272,16.56340863,0.875492514,3.677545816,5.926231595,1.619093545,2.148265055,0.35549886,4.012791576,0.445714286,0,0,0.465387227,9.473725908,149.8958715,4.846684644,0.411602978,1.288675135,0.94962551,1
14.70588815,14.69091268,0.77868593,5.676430607,3.251590816,2.174541705,1.377765096,2.41961123,2.223964523,38.14107215,11.68911623,25.14929918,0.50440151,6.006137613,92.29,19.27354537,6.409925916,24.39594478,1.775368095,0.938743652,0.64512525,0.100821783,0.161295024,0.129832874,0.358304986,8.011251374,0.565645335,2.004450688,0,9.473725908,92.29,0,10.93921796,0,77.75585266,0,3.464039878,3.521514706,0.129832874,2.627947135,37.12870133,0.09763762,14.87616794,0.874441818,3.677557417,6.138771085,1.478830552,1.92301547,0.491581624,4.013174735,0.501950113,0,0,0.462070829,9.473725908,171.6606069,4.913050329,0.413280311,1.272165527,0.954223845,1
14.70178986,13.63925863,0.752167598,5.682069015,3.292731312,2.179898041,1.373615426,2.425503189,2.229418312,7.109797541,11.69429309,0,0.371292913,6.023375899,124.29,25.16297253,13.15638582,89.0031498,0.977234739,0.939639049,0.345355496,0.088282454,0.073597751,0.137824405,0.419557876,8.024424382,0.459692934,2.012026682,39.87446215,34.7520469,124.29,28.62896505,10.94273182,22.81198699,39.10239701,28.62896505,3.491108724,3.545864326,0.137824405,2.878949385,6.066367068,0.103432857,0,0.876280536,3.704166525,6.49439798,1.739463602,1.211939301,0.212027588,12.54977752,0.853877551,1.958192338,0,0.877280809,0,206.695598,4.923288075,0.461269712,2.274044319,0.957684211,1
14.69966503,14.783187,0.738894388,5.689074243,4.022059951,2.188566497,1.145871575,2.434285346,2.238394652,33.41307428,11.70046525,46.59232467,0.423742911,6.031721095,201.93,30.53061911,13.76232201,65.7242066,0.977070316,0.944254104,0.341873989,0.385515887,0.089852793,0.207950919,0.870378996,8.0331673,0.343473298,1.995420629,12.08368166,33.75840204,201.93,53.64531895,10.94993382,25.42824048,99.31737482,53.64531895,3.507283245,3.560821275,0.207950919,3.546172176,18.6529643,0.178561728,18.39716401,0.885736801,3.719860491,7.603422814,3.00183054,3.23918557,0.371287918,12.48918327,1.5738322,1.252826693,71.8137529,1.569400493,39.07605029,401.0094132,4.74616664,0.50154363,4.638797251,0.916299198,1
14.70245287,13.63691578,0.752770074,5.687617112,3.177693471,2.186549789,1.371149448,2.432359624,2.236318857,0,11.6992449,0,0.541114338,6.021896262,57.53,10.21305479,2.435681906,41.48769744,0.977806918,0.936051141,0.343794335,0.016666667,0.024056261,0.087796905,0.166666667,8.022146019,0.184195286,1.991589831,0,15.00759197,57.53,0,10.9481006,17.28226861,15.99629974,0,3.488430709,3.543355189,0.087796905,2.018823628,6.420821623,0.052049815,0,0.868925663,3.701521954,4.992561851,0.745484401,0.519402558,0.068041382,5.272979524,0.244081633,0.543690187,26.68911765,0.514142559,4.794537184,81.84074182,4.553667955,0.415583198,1.372452091,0.980666593,1
14.70610218,14.56607117,0.777846363,5.754779653,3.275623129,2.236282087,1.163972686,2.473073084,2.280558531,19.26152211,11.78120409,19.51903521,0.513938887,6.006704492,140.27,25.04042366,8.250205618,18.1423471,0.977718946,0.939512038,0.675733189,0.123983015,0.154604688,0.139262954,0.548795288,8.01194776,0.906685661,1.943360324,29.4757771,20.05644514,140.27,31.1466823,11.0372862,5.487706951,59.75739852,31.1466823,3.46603372,3.52306656,0.139262954,2.107190791,0,0.106633837,10.16624905,0.876017862,3.679414893,5.204643536,1.695294166,1.818784671,0.505245192,7.318184157,0.405895692,0.766309432,24.53980033,0.541984607,4.736862954,95.8504965,4.844356746,0.458407213,1.33160016,0.951929323,0
14.69995596,14.54320284,0.740332183,5.694099121,4.04849435,2.188449245,0.297585245,2.440070993,2.24231883,43.28275821,11.70511407,9.622004595,0.369184536,6.02938478,123.63,29.37076781,8.863291776,60.16075511,0.971331424,0.943811934,0.227481137,0.365235206,0.211558912,0.166477056,0.875942362,16.01312496,0.65587047,2.954631801,11.85347822,37.26631338,123.63,34.36630483,10.31976073,49.1385387,81.87565506,34.36630483,3.537508139,3.581589026,0.166477056,3.168367878,13.08951281,0.131868345,4.225535141,0.884817442,3.768672347,7.021095422,2.339840492,1.748672163,0.540894266,15.07019692,1.231927438,1.195266057,56.12440145,1.091141335,30.65470164,287.1827775,4.85819293,0.497712201,3.176315477,0.945011111,1
0,0,0,0,0,0,0,0,0,12.08368166,0,10.63357721,1,0,224.79,46.26708017,13.60873448,11.83518498,0,0.933360211,0.011929761,0.104580244,0.022680461,0.050276279,0.442044204,0,0.14271745,0,18.81481474,44.28344704,224.79,66.56697253,0,11.89701346,83.60685183,66.56697253,0,0,0.050276279,0,20.45435636,0.013512533,0,0.863409509,0,0,0,0,0.055555556,0,1.565714286,1.465050485,82.76798496,0,28.59420041,0,0,0,2.415788933,0.99790338,1
13.30412055,17.42476881,0.546055841,5.774077605,3.221477838,2.263227984,1.164232966,2.502904492,2.309291499,6.606881965,11.79224575,9.551078169,0.515287452,7.003037008,110.6,20.68358522,5.931661303,22.74749122,0.977702259,0.939809951,0.675733469,0.086669202,0.10645854,0.1410481,0.437684177,9.00405235,0.601661573,1.911633703,18.02579555,19.34033279,110.6,36.9041347,11.04432639,5.817862778,44.75062309,36.9041347,3.98854846,4.107629632,0.1410481,1.938503287,6.196843572,0.107483962,5.969286339,0.876368094,4.009778502,4.902781218,1.72826818,1.721988693,0.326092699,7.316481998,0.268526077,0.536342121,24.60750934,0.545301005,4.736862954,79.21399336,4.799536546,0.490357133,1.348109768,0.953253991,0
14.7006228,14.54078311,0.741477501,5.730818053,3.162304184,2.228862349,1.17331929,2.474321223,2.278364405,18.2497736,11.74302296,5.316788604,0.508660968,6.023386303,101.65,20.89384643,7.78590102,11.64912464,0.971497015,0.937973686,0.341908109,0.078486693,0.03928371,0.11588745,0.330933093,8.029221332,0.166197991,1.946792167,0,19.43246472,101.65,24.15695333,10.99197239,24.00507227,41.27462685,24.15695333,3.501305943,3.555249761,0.11588745,2.182617732,24.95950418,0.08159088,3.764969927,0.872865774,3.714216739,5.253250383,1.274505187,1.143035914,0.055555556,7.157203292,0.690612245,0.595275394,64.3252909,0.616765749,14.32593732,95.59334483,4.796235137,0.450932799,1.650824126,0.965724328,1
14.70039846,14.55712784,0.741113965,5.749565434,3.196632091,2.245499887,1.161625156,2.490517692,2.294514091,12.08368166,11.76297197,15.53348694,0.394976815,6.0248332,178.07,36.21707216,12.63850576,11.83518498,0.971466089,0.941305991,0.344174034,0.145097639,0.022680461,0.164276704,0.672392225,8.03014769,0.14271745,1.930518843,0,29.3335293,178.07,53.79399862,11.0111573,0,77.24314224,53.79399862,3.502526426,3.556365017,0.164276704,2.455513728,21.01908117,0.132325358,9.370933058,0.879695298,3.715392228,5.713930349,2.192283767,2.165053043,0.055555556,10.69581134,1.22122449,1.797182125,31.21535163,0.960724547,19.12047451,126.2749424,4.892043187,0.50274807,2.473562287,0.940438132,1
