MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,NsssN,PEOE_VSA3,MATS1s,ATSC3v,GATS1se,SaaN,MINaaN,AMID_h,SaasN,AATS4pe,PEOE_VSA9,GATS7c,SssNH,MATS1Z,SlogP_VSA10,ATS7Z,BCUTs-1l,naRing,MAXsssN,AATS1i,EState_VSA2,FilterItLogS,SRW05,AATS3v,MATS2pe,n5HRing,SRW07,ATS8are,nAromAtom,MATS1m,CIC2,MINssO,ATSC4s,n5Ring,BCUTp-1h,AATSC4s,AATSC8pe,AATSC1are,ATS8s,GATS3dv,AATSC2c,BCUTi-1h,ATSC0se,nBondsM,GATS1are,GATS8p,MINsssCH,GGI4,PEOE_VSA12,MINdssC,IC3,GATS3s,SaaCH,piPC7,JGI5,target
1.911485824,469,0.463082915,1.828182885,10.90292493,0,9.184952232,0.622172068,0.702356668,0.729053168,5.343551485,2.598833288,0.473115367,1.594367021,6.452226452,30.29785437,1.189466106,3.402064397,0.654967417,4.390415048,3026,1.19509736,3,0.861194607,145.1546107,29.35446716,0.722355105,2.010426078,221.497973,0.366980793,0,3.689805535,969.242,16,0.664293454,0.145575699,5.492558107,0.605627785,0,2.207963026,0.461760134,0.255514753,0.8758671,627.6893004,0.832700981,0.513492861,17.42477298,0.124657833,19,0.701723676,0.7375449,0.667487392,2.733333333,5.428790392,0.342492455,5.268504863,0.719355887,9.037464857,7.272506894,0.033459596,1
1.911485824,522,0.466844519,1.828182885,10.90292493,0,9.184952232,0.62853533,0.699541829,0.724372901,5.343551485,2.598833288,0.458846674,1.61751517,6.349665244,30.29785437,1.188045854,3.402064397,0.657230332,4.390415048,3126,1.220571662,3,0.861194607,145.1135195,29.35446716,0.710790095,2.010426078,213.1371293,0.373158892,0,3.689805535,1015.922,16,0.666443193,0.145196532,5.51317295,0.609826212,0,2.207970311,0.462594826,0.337010346,0.879613942,643.1337449,0.792275299,0.515082114,17.42477316,0.12639786,19,0.699258518,1.023820575,0.672561052,2.893333333,5.428790392,0.343740985,5.337018742,0.706104933,9.084425082,7.263876945,0.03125,1
1.911485824,613,0.47464241,1.828182885,10.90292493,0,9.184952232,0.655362312,0.753472212,0.709547395,5.343551485,2.598833288,0.432778111,1.71075591,6.315607692,30.29785437,1.198330385,3.402064397,0.663540788,4.390415048,3520,1.176270492,3,0.861194607,144.5050908,40.95975948,0.705437662,2.010426078,201.8082008,0.356648075,0,3.689805535,1170.682,16,0.672925898,0.205307154,5.577565823,0.619789039,0,2.207988257,0.464533455,0.306215386,0.883562967,708.0226337,0.763053593,0.514319862,17.42477351,0.128032962,19,0.68723074,0.908978832,0.685813453,2.764444444,5.428790392,0.348936473,5.336234674,0.626728671,9.260472695,7.311322754,0.0289903,1
1.911485824,138,0.523283588,1.828182885,11.16387794,0,4.983978521,0.512127071,0.681675446,1.019845312,7.615984033,3.585832389,0.770603119,1.704351852,6.416190816,25.08000926,1.122251531,3.402064397,0.63402777,5.948339281,945,1.188715591,2,0.861194607,154.9264831,30.03166884,0.861499318,3.044522438,191.1862784,0.423735978,1,5.476463552,291.6,9,0.64742642,0.059302083,3.818168648,0.622489675,2,1.951983808,0.479550045,0.316178152,0.806235699,223.5,0.873576445,0.609328846,14.56540323,0.067017384,12,0.992995217,1.005283214,0.621565813,1.384444444,5.948339281,0.823547241,4.900711588,0.829009685,1.492071051,6.590118597,0.030060386,1
1.911485824,599.8888889,0.328644986,1.828182885,11.16387794,0,14.95193556,0.5367825,0.338829684,0.933278123,12.17048102,3.87926988,0.813656123,1.690707439,6.46911383,23.76418298,1.481032193,3.402064397,0.865989929,5.817862778,2853,0.290641596,2,0.861194607,150.7495707,12.42474474,0.787813533,2.397895273,183.505298,0.597223095,1,4.727387819,1042.506,9,0.867389376,0.372874866,4.993348817,0.487115024,1,3.657561921,0.42164021,0.23634256,0.835484329,637.7541152,1.016141447,0.564524921,14.56435445,0.149954996,13,0.912837221,0.707239914,0.767513488,1.298333333,13.58588461,0.531799869,4.247902831,0.940529778,2.855057147,6.11106884,0.022325397,1
1.911485824,535.8888889,0.337337828,1.828182885,11.16387794,0,14.95193556,0.548207651,0.720051775,0.973213138,12.10590031,3.861422658,0.921181218,1.686575208,6.996649091,12.93420204,1.208057494,3.402064397,0.873708054,5.817862778,2233,0.290643099,2,0.861194607,152.1466078,25.26638799,0.810816655,2.397895273,180.7327612,0.526921383,1,4.727387819,779.226,9,0.875741132,0.205673036,4.744984619,0.519651668,1,3.657558581,0.420047718,0.302738829,0.801821248,469.2541152,1.147065231,0.58587334,14.56434736,0.141102848,13,0.946576042,0.613029362,0.767513488,0.978333333,13.58588461,0.535195741,4.763965743,1.121644602,2.849033904,6.074932871,0.025206093,1
1.911485824,567.8888889,0.315514795,1.828182885,11.16387794,0,14.95193556,0.545120534,0.608610687,0.950424861,12.13954723,3.870716639,0.864383779,1.689330029,6.781088571,24.77001413,1.344987706,3.402064397,0.870263327,5.817862778,2543,0.290642315,2,0.861194607,151.3793825,24.26055683,0.809840744,2.397895273,178.2725425,0.560323979,1,4.727387819,910.866,9,0.871927062,0.280269972,4.874310751,0.495311888,1,3.657560244,0.415795721,0.262419304,0.821091834,552.9207819,1.069916801,0.572892293,14.5643509,0.145913172,13,0.926842958,0.664615621,0.683290645,1.138333333,13.58588461,0.536020386,4.556564762,1.007835794,2.853049399,6.093164073,0.023678451,1
1.911485824,347.8888889,0.356892437,1.828182885,11.16387794,0,14.95193556,0.461723379,0.503396742,1.02447716,12.02787283,3.842629165,0.902313768,1.682183683,6.44893629,18.34919251,1.263124605,3.402064397,0.877367618,5.817862778,1747,0.291632162,2,0.861194607,152.6634031,12.42474474,0.832455112,2.397895273,183.1987298,0.566156517,1,4.727387819,580.343,9,0.879508336,0.187165706,4.705313891,0.526671697,1,3.658274336,0.426711415,0.251692576,0.783384321,393.3513374,1.042662834,0.568543258,14.56433057,0.114060572,12,1.014266331,0.757534868,0.767513488,1.058333333,6.792942306,0.534880792,4.683208073,0.982435824,2.852576598,6.051666285,0.024311594,0
1.911485824,495.8888889,0.468766817,1.828182885,11.16387794,0,19.51698385,0.440255254,0.710276008,1.023531939,12.32020118,3.918794974,0.679034648,1.78611741,6.450459615,12.93420204,0.970132863,3.402064397,0.890103519,5.817862778,1987,0.290642932,4,0.861194607,148.1107192,12.95485233,0.758472784,2.397895273,198.8985131,0.505656103,1,4.727387819,668.77,21,0.890434943,0.26869975,5.659326499,0.584207528,1,3.657561494,0.455670908,0.388847527,0.818912169,333.3652263,1.127141643,0.555326493,14.56432912,0.086699219,23,1.019699351,0.806796668,0.767513488,1.360555556,6.272634177,0.659572406,4.81366069,1.100950431,20.69650431,6.378757729,0.014737237,0
1.911485824,333.8888889,0.451117752,1.828182885,11.16387794,0,19.51698385,0.386988676,0.695367095,1.096701201,12.10273291,3.862391712,0.826097292,1.729888668,6.426771951,12.93420204,1.08403938,3.402064397,0.885851992,5.817862778,1236,0.291632841,3,0.861194607,151.3173855,6.606881965,0.818113823,2.397895273,192.9616475,0.499207838,1,4.727387819,366.91,15,0.887590962,0.126425886,5.054897224,0.580147478,1,3.658274126,0.454500789,0.4147529,0.764327991,233.7541152,1.134440871,0.56416327,14.56431799,0.082712527,17,1.099652638,0.762252229,0.767513488,1.129444444,6.272634177,0.659572406,5.003055907,1.065363209,11.34605859,6.169103936,0.017971014,0
1.911485824,724,0.45244341,1.828182885,11.03340144,1,4.794537184,0.647063458,0.698099979,0.868848012,5.343551485,2.598833288,0.610469275,3.392543803,6.221045818,57.28157519,0.950503526,3.402064397,0.707696624,7.323169215,3717,1.192751263,3,2.444202288,148.7472886,38.22574063,0.714560914,3.044522438,183.2933398,0.31447334,2,5.476463552,1605.82,15,0.716431452,0.300737902,5.18870313,0.594679235,2,2.935675579,0.453776547,0.378836136,0.897102008,737.5493827,1.105306448,0.539573427,14.56071256,0.190040562,22,0.820466909,0.952217567,0.602768752,2.988888889,6.272634177,0.543302276,5.667725344,0.894181816,5.381686672,7.168321052,0.026709957,0
1.911485824,752,0.454779744,1.828182885,11.03340144,1,4.794537184,0.648996081,0.709969766,0.875338954,5.343551485,2.598833288,0.613534559,3.396877529,6.203703793,70.49533912,0.93097829,3.402064397,0.710382842,7.323169215,3901,1.192749941,3,2.450259701,148.7896117,38.22574063,0.700325974,3.044522438,180.290861,0.28759163,2,5.476463552,1721.09,15,0.718882259,0.348094805,5.177482513,0.597383041,2,2.935679212,0.454086776,0.373799782,0.898435407,778.2993827,1.112048128,0.530930459,14.56072326,0.206782544,22,0.82373374,0.938569577,0.602543271,2.988888889,6.272634177,0.542879997,5.534753822,0.905729808,5.394752521,7.17063023,0.025708333,0
1.911485824,780,0.45685505,1.828182885,11.03340144,1,4.794537184,0.650772362,0.720848974,0.880964352,5.343551485,2.598833288,0.616282768,3.399738116,6.188067541,83.70910304,0.913294959,3.402064397,0.712748463,7.323169215,4085,1.192748631,3,2.454402917,148.8269556,38.22574063,0.686158472,3.044522438,177.6183248,0.26460229,2,5.476463552,1836.36,15,0.721030846,0.393564548,5.171434251,0.59993839,2,2.935682863,0.454337249,0.369398454,0.89961477,819.0493827,1.118284418,0.52332786,14.560734,0.223524452,22,0.826604011,0.926699589,0.602316629,2.988888889,6.272634177,0.54252455,5.399291226,0.916412194,5.403330705,7.172934089,0.024779116,0
1.911485824,327,0.464308315,1.828182885,6.514573265,0,9.740498951,0.630036321,0.584221342,0.782573429,5.343551485,2.598833288,0.248554749,0.659301291,5.847164031,17.62292324,0.987977501,3.402064397,0.686561045,7.323169215,2910,1.050685417,0,0.861194607,143.9516348,33.99868955,0.748340212,4.394449155,185.7702711,0.465232285,0,6.717804695,1561.99,0,0.697820989,0.462460034,3.818168648,0.624822167,1,1.972145472,0.456954127,0.336737402,0.891498875,592.4861111,1.1478752,0.536639438,13.6433188,0.095277204,2,0.806046393,1.020525781,0.549215143,4.375,6.272634177,0.448161643,5.196563076,0.774332754,10.64002805,5.945420609,0.041402116,0
2.418601798,178,0.366263795,2.418601798,6.514573265,1,8.417796984,0.592060001,0.720066532,0.576217399,5.343551485,2.598833288,0.670140388,0.659301291,6.408712613,16.14632124,0.563959073,2.418601798,0.895856603,5.687386275,1266,0.29758678,1,1.474627268,145.731493,16.5007758,0.793514558,3.044522438,193.5449544,0.440581695,2,5.416100402,476.967,6,0.894685454,0.157032531,5.044945815,0.523162104,2,2.954606632,0.422207967,0.308284052,0.883531349,237.0833333,0.713806735,0.511410586,14.54318774,0.088464506,10,0.655468616,0.692774899,0.74694752,1.418333333,10.02329115,0.490040173,4.948896212,0.690554171,4.181147723,6.163906734,0.033,1
2.427672636,196,0.373542515,2.427672636,6.514573265,1,8.417796984,0.595296507,0.731224866,0.571818638,5.343551485,2.598833288,0.642214514,0.659301291,6.32435,16.14632124,0.801171353,2.427672636,0.894578468,5.687386275,1478,0.297586305,1,1.512960601,145.6411663,16.5007758,0.781800424,3.044522438,186.9223756,0.450713098,2,5.416100402,497.681,6,0.893023136,0.195810374,5.035069398,0.527926038,2,2.954608345,0.426598232,0.345300124,0.887806237,236.0555556,0.701005846,0.512634161,14.54318841,0.090296557,10,0.653071285,1.263717628,0.75713543,1.418333333,10.02329115,0.491004157,4.942275084,0.672834308,4.216302044,6.170198949,0.031935484,1
2.415130723,182,0.345989939,2.415130723,6.514573265,1,8.417796984,0.584878444,0.760506555,0.576217399,5.343551485,2.598833288,0.673718118,0.659301291,6.49951619,22.75320321,0.674414019,2.415130723,0.895856603,5.687386275,1298,0.297586737,1,1.429627268,145.731493,16.5007758,0.793514558,3.044522438,190.3655018,0.465865959,2,5.416100402,455.407,6,0.894685454,0.149389487,5.368955249,0.510737703,2,2.954606604,0.413571563,0.302749278,0.883531349,231.0833333,0.76697585,0.511066186,14.54318793,0.088464506,10,0.655468616,0.752649564,0.725638146,1.418333333,10.02329115,0.48923192,4.948896212,0.708708835,4.155456428,6.163906734,0.033,1
2.931136805,975,0.409940311,2.577654208,10.90292493,1,9.778515705,0.613006546,0.458873123,0.78725996,4.366325742,4.366325742,0.472189221,0.659301291,6.052417803,30.62808596,1.177026192,8.321624678,0.666109002,4.794537184,4307,1.193993445,3,1.526581706,148.8855514,30.60852658,0.703901458,2.010426078,173.1672314,0.545334215,0,3.689805535,1925.023,16,0.67539373,0.334394897,3.818168648,0.550836322,0,2.010433421,0.444001072,0.335329265,0.884537305,1057.972222,0.997429127,0.571588367,14.55032787,0.117516113,21,0.807538924,1.085811755,0.477239209,3.186666667,11.81435946,0.475022582,5.613935846,1.014876317,19.81427076,6.507091128,0.0225,1
1.911485824,166,0.418157284,1.828182885,11.16387794,0,9.374393569,0.522539917,0.641544071,0.940460028,7.368024534,3.497578105,0.913645243,1.260925926,6.882562245,12.93420204,0.820518575,3.402064397,0.628146905,10.33875433,1103,1.121094672,2,0.861194607,157.5254385,17.11221722,0.869741759,3.044522438,191.979942,0.327322089,2,5.533389489,320,9,0.641156828,0.063778723,5.33505291,0.564313345,2,1.940686231,0.443887311,0.228201787,0.758759288,281.1666667,0.957270568,0.572137222,17.42476997,0.101505509,11,0.888703646,0.970126989,0.373971183,1.739444444,5.948339281,0.659572406,4.879143374,0.967918481,1.217557162,6.587367061,0.031517857,0
1.911485824,61,0.384127421,1.828182885,6.514573265,0,9.184952232,0.591045031,0.690190378,0.877593086,3.326977986,3.326977986,0.955016116,1.036064815,6.934661538,12.80372554,1.075643449,3.402064397,0.661651099,10.20827783,535,0.622308145,1,0.861194607,154.9749875,6.606881965,0.876745824,2.397895273,190.5283346,0.352393126,1,4.59511985,132.459,6,0.673434845,0.047897837,5.300768141,0.552388967,1,2.91625595,0.425636608,0.369515394,0.782750814,107.962963,0.967450067,0.58389485,17.42477045,0.079660236,7,0.813102549,1.252662036,0.633010749,1.094444444,6.272634177,0.659572406,4.469670487,0.780006203,0.967904384,5.062792798,0.033814815,0
1.911485824,77,0.380176994,1.828182885,11.16387794,0,14.95193556,0.407882428,0.70272215,1.165126754,11.9748767,3.830499339,0.920233327,1.510833333,6.724209756,6.327320075,0.885998643,3.402064397,0.629310972,5.817862778,785,1.163946032,2,0.861194607,158.865557,12.36261918,0.907985276,3.044522438,180.6075296,0.25798962,2,5.476463552,248.21,9,0.643518811,0.09280256,5.524212963,0.555249632,2,1.934323182,0.436260055,0.300674525,0.764375559,146.3333333,0.937720667,0.504196029,14.56453012,0.068068917,10,1.109014063,1.110145378,0.524412049,1.193333333,6.272634177,0.659572406,4.801969877,0.91117628,2.739318232,6.331738143,0.026468254,0
2.679791922,383,0.377763212,2.679791922,6.514573265,2,9.740498951,0.647359324,0.702940706,0.648359512,13.54638112,4.450266819,0.652883977,0.659301291,6.48962375,18.77721542,0.593147413,2.679791922,0.712485832,25.0679237,2280,1.21716317,2,2.070102686,151.5451029,23.93329367,0.733045467,2.010426078,180.387726,0.647400052,0,3.689805535,928.416,12,0.718127454,0.261210073,5.386552738,0.519120643,0,1.988405136,0.428878904,0.367127871,0.890830332,383.5277778,0.910232871,0.574977031,17.43070611,0.146343578,13,0.613607364,1.139565305,0.709865911,1.546666667,17.80385829,0.606201606,4.948394346,0.586383295,5.302623125,6.003809904,0.033024691,1
3.358582924,102,0.423488739,3.358582924,11.16387794,0,4.983978521,0.567949572,0.756959121,1.07242817,13.08393235,4.274261149,0.664674055,2.011519274,6.283094444,12.3691609,1.163784089,3.358582924,0.695313726,11.76620206,977,1.224191614,2,0.861194607,153.1858213,24.51496812,0.841016773,4.110873864,171.8967115,0.479172481,1,6.075346031,364.377,9,0.706266061,0.125118595,3.818168648,0.571405048,2,1.945009539,0.448171409,0.357261072,0.864550153,131.3611111,0.857955069,0.591177691,14.56613353,0.044996254,11,1.007281921,0.967628599,0.803074774,1.184444444,5.948339281,0.659572406,4.875145809,0.702541132,1.783358844,6.648346798,0.023194444,0
1.911485824,247,0.337855789,1.828182885,6.076020107,0,9.740498951,0.584537228,0.638347845,0.888055514,5.343551485,2.598833288,0.378132886,0.659301291,6.212964286,14.21959508,0.640075063,3.402064397,0.658573993,7.323169215,1094,1.360596012,2,0.861194607,144.0505805,17.28226861,0.776779358,2.010426078,205.3183293,0.271618146,0,3.689805535,418.03,12,0.668161165,0.29958902,5.181059637,0.534170268,0,1.996695863,0.425409272,0.410397713,0.876498956,241.2222222,1.109946292,0.461067454,13.63740476,0.083936733,14,0.845964677,0.85977937,0.767513488,1.466666667,6.272634177,0.652532827,4.743300369,0.980444234,9.959954576,5.645446898,0.024305556,0
1.911485824,234,0.33445704,1.828182885,6.076020107,0,9.740498951,0.55098937,0.625063862,0.924714146,5.343551485,2.598833288,0.388584513,0.659301291,6.211429348,7.109797541,0.705175242,3.402064397,0.622543066,7.323169215,1027,1.360600287,2,0.861194607,144.1607006,23.03178045,0.797359483,2.010426078,201.2972196,0.319868372,0,3.689805535,370.42,12,0.634409069,0.278529482,5.025601072,0.526156003,0,1.99666404,0.418641063,0.413036087,0.851198799,249.5555556,1.092827318,0.480165081,13.63730757,0.082548437,14,0.893923595,0.848803896,0.767513488,1.346666667,6.272634177,0.644395226,4.814511456,0.945448703,9.320161677,5.564759842,0.023674242,0
1.911485824,61,0.384127421,1.828182885,6.514573265,0,9.184952232,0.591045031,0.690190378,0.877593086,3.326977986,3.326977986,0.955016116,1.036064815,6.934661538,12.80372554,1.075643449,3.402064397,0.661651099,10.20827783,535,0.622308145,1,0.861194607,154.9749875,6.606881965,0.876745824,2.397895273,190.5283346,0.352393126,1,4.59511985,132.459,6,0.673434845,0.047897837,5.300768141,0.552388967,1,2.91625595,0.425636608,0.369515394,0.782750814,107.962963,0.967450067,0.58389485,17.42477045,0.079660236,7,0.813102549,1.252662036,0.633010749,1.094444444,6.272634177,0.659572406,4.469670487,0.780006203,0.967904384,5.062792798,0.033814815,1
2.358127834,12,0.242412492,2.358127834,6.514573265,1,12.72301298,0.550299087,0.603822962,0.528474689,5.343551485,2.598833288,0.77523695,0.659301291,6.654992647,16.14632124,0.824195282,2.358127834,0.909680222,5.687386275,537,0.297599933,1,1.045043934,146.4576922,10.45893497,0.82327908,2.397895273,237.5930438,0.547706792,1,4.844187086,148.224,6,0.909689078,0.186529912,3.818168648,0.450837761,1,2.954605172,0.341404928,0.083330526,0.860325188,99,0.682156653,0.515677792,14.54430917,0.066473328,10,0.646881197,0.743705253,0.767513488,0.848333333,10.02329115,0.488037086,4.032303243,0.811187019,3.978634259,6.018060834,0.050347222,0
1.911485824,149.7777778,0.378306676,1.828182885,6.514573265,0,9.359585469,0.386737769,0.665712769,1.178930901,3.568595355,3.568595355,1.102769279,1.264723639,6.740534375,6.606881965,0.779196059,3.402064397,0.833011066,5.817862778,911,0.297778317,1,0.861194607,153.0524565,12.42474474,0.914309299,2.397895273,188.6360335,0.753343848,1,4.59511985,210.9192,6,0.843991187,0.066953965,4.344630863,0.546189453,1,3.657468339,0.424187715,0.380845102,0.621673191,116.3487654,1.164155554,0.802629837,14.55882244,0.095029152,8,1.188994892,1.396825008,0.644927983,1.063333333,6.272634177,0.659572406,4.631615665,0.827899251,2.92758845,5.020998081,0.033694444,0
1.911485824,37,0.434966057,1.828182885,6.514573265,0,4.794537184,0.624412929,0.67758527,0.839738341,5.343551485,2.598833288,0.718895138,1.367453704,6.5964,12.71084835,0.613014289,3.402064397,0.677283381,7.323169215,503,1.240004694,1,0.861194607,151.3827337,24.49801642,0.860631659,2.397895273,165.5384731,0.473222483,1,4.59511985,173.584,6,0.686925386,0.102082816,5.463247354,0.57531236,1,1.937685537,0.451270333,0.321811011,0.85397562,94.5,1.068686089,0.643183739,14.55774099,0.070936089,8,0.807475435,0.860927283,0.682316581,1.094444444,6.272634177,0.659572406,4.548394346,0.817486115,1.491654384,5.188083886,0.033814815,0
1.911485824,270,0.394808728,1.828182885,6.076020107,0,9.740498951,0.574955698,0.609633763,0.85990406,5.343551485,2.598833288,0.289103135,0.659301291,6.163407965,7.109797541,1.347008136,3.402064397,0.65017849,7.323169215,1443,1.370698018,2,0.861194607,142.9628672,17.28226861,0.767132331,2.010426078,213.0799068,0.364764748,0,3.689805535,569.38,12,0.660148888,0.257303309,5.458471024,0.557311514,0,2.00465054,0.440836319,0.333131434,0.88288997,304.5555556,1.038714277,0.518326158,13.63712484,0.070467322,15,0.835807814,1.131178616,0.767513488,1.346666667,6.272634177,0.617739926,4.868106671,0.971835069,9.383195446,6.070954217,0.032482079,0
1.911485824,305,0.378052405,1.828182885,6.076020107,0,9.740498951,0.549568166,0.596720225,0.912233701,5.343551485,2.598833288,0.345257256,0.659301291,6.224381197,7.109797541,0.931241435,3.402064397,0.631474657,7.323169215,1427,1.39652499,2,0.861194607,143.8290344,28.78129228,0.779989475,2.010426078,216.2859942,0.370614077,0,3.689805535,520.61,12,0.642631821,0.260228454,5.072065489,0.544484227,0,2.00439137,0.43452723,0.353434945,0.864607758,305.2222222,0.938215306,0.472885127,13.63731363,0.085195904,15,0.88486771,0.993894616,0.767513488,1.617777778,5.749511833,0.600942407,4.839661719,0.826648864,7.572961187,6.128777842,0.032482079,0
2.416608347,259,0.376499946,2.416608347,6.514573265,1,8.417796984,0.588298095,0.697143185,0.638326673,5.343551485,2.598833288,0.69385095,0.659301291,6.435127132,29.36008517,0.740916394,2.416608347,0.887711562,5.687386275,1583,0.297581764,1,1.41309949,146.3699139,35.75638055,0.797172804,3.044522438,202.8179359,0.349168651,2,5.476463552,559.758,6,0.886804701,0.231839938,5.162948304,0.527258382,2,2.954610381,0.427846421,0.319276225,0.882863953,259.3333333,0.717880252,0.491283405,14.54319623,0.103323503,10,0.689518353,0.867141268,0.703354629,1.943333333,10.02329115,0.484983787,4.569413652,0.720669894,4.104941421,6.210160723,0.034005848,0
2.416608347,259,0.376499946,2.416608347,6.514573265,1,8.417796984,0.588298095,0.697143185,0.638326673,5.343551485,2.598833288,0.69385095,0.659301291,6.435127132,29.36008517,0.740916394,2.416608347,0.887711562,5.687386275,1583,0.297581764,1,1.41309949,146.3699139,35.75638055,0.797172804,3.044522438,202.8179359,0.349168651,2,5.476463552,559.758,6,0.886804701,0.231839938,5.162948304,0.527258382,2,2.954610381,0.427846421,0.319276225,0.882863953,259.3333333,0.717880252,0.491283405,14.54319623,0.103323503,10,0.689518353,0.867141268,0.703354629,1.943333333,10.02329115,0.484983787,4.569413652,0.720669894,4.104941421,6.210160723,0.034005848,0
2.403716114,238,0.347501254,2.403716114,6.514573265,1,8.417796984,0.581936811,0.662547512,0.645221317,5.343551485,2.598833288,0.722488963,0.659301291,6.47137094,34.89901042,0.963999119,2.403716114,0.888330621,5.687386275,1401,0.297586523,1,1.334395786,146.507875,35.75638055,0.808860986,3.044522438,207.2337575,0.341506495,2,5.476463552,431.987,6,0.887837072,0.149563128,5.114567493,0.505305494,2,2.954607593,0.414410429,0.302769676,0.87720385,215.2222222,0.79339233,0.492422967,14.54319075,0.101112138,10,0.694599815,1.129181655,0.693166719,1.828333333,10.02329115,0.484377397,4.832560875,0.759641658,4.061657218,6.187814844,0.037287582,0
2.403716114,238,0.347501254,2.403716114,6.514573265,1,8.417796984,0.581936811,0.662547512,0.645221317,5.343551485,2.598833288,0.722488963,0.659301291,6.47137094,34.89901042,0.963999119,2.403716114,0.888330621,5.687386275,1401,0.297586523,1,1.334395786,146.507875,35.75638055,0.808860986,3.044522438,207.2337575,0.341506495,2,5.476463552,431.987,6,0.887837072,0.149563128,5.114567493,0.505305494,2,2.954607593,0.414410429,0.302769676,0.87720385,215.2222222,0.79339233,0.492422967,14.54319075,0.101112138,10,0.694599815,1.129181655,0.693166719,1.828333333,10.02329115,0.484377397,4.832560875,0.759641658,4.061657218,6.187814844,0.037287582,0
3.621208743,490,0.470197311,3.621208743,22.02982792,1,9.740498951,0.617072117,0.817225779,0.610738142,4.533310175,4.533310175,0.455896345,0.659301291,6.073690184,11.20408699,0.610707428,3.621208743,0.681960474,18.85863142,2395,1.240129283,3,2.395393107,147.8346955,11.79135266,0.635157352,2.010426078,189.6745999,0.875137791,0,3.689805535,1020.093,16,0.689045701,0.276002562,4.002880443,0.607787679,0,2.207944356,0.461927245,0.376349691,0.902554957,413.4799383,0.707197295,0.558325569,17.43070604,0.134346627,17,0.591385778,0.985885027,0.80879812,2,6.272634177,0.659572406,5.228074536,0.292592862,13.09419939,7.039413825,0.026502268,1
1.957290873,373.3333333,0.562277104,1.957290873,22.29078092,0,27.90238607,0.523450666,0.766931985,0.60453257,9.528331913,4.730786327,0.506464792,2.130960052,6.470505882,18.04712185,0.789142795,1.957290873,0.867745876,4.794537184,2265,0.298920383,4,0.861194607,144.9532305,11.50236544,0.666881721,2.397895273,214.8244222,0.736002301,1,4.844187086,837.5458,21,0.865189721,0.235722075,4.732771604,0.653850768,1,2.954598416,0.480862284,0.350198036,0.900303192,355.0462963,1.116560387,0.600429545,14.56179,0.088241599,25,0.693157466,1.06211284,0.767513488,2.591666667,6.272634177,0.425860819,5.484906114,0.952033011,16.27051029,7.16482309,0.027665692,0
1.911485824,228,0.34996049,1.828182885,6.076020107,0,9.740498951,0.551724996,0.620569957,0.904041016,5.343551485,2.598833288,0.305941918,0.659301291,6.041661111,21.27821048,0.919953529,3.402064397,0.609655021,7.323169215,919,1.361076422,2,0.861194607,142.8964638,23.03178045,0.802907101,2.010426078,190.192946,0.369300626,0,3.689805535,335.29,12,0.62232655,0.321782259,3.818168648,0.53563566,0,1.997758621,0.42429531,0.365689378,0.85542315,217.7222222,1.120599251,0.525242785,13.6370539,0.068407079,15,0.890475774,0.998989564,0.767513488,1.035555556,6.272634177,0.662004076,4.948896212,0.969217455,11.2954785,5.514058588,0.020138889,0
1.911485824,67,0.435341414,1.828182885,6.514573265,0,4.794537184,0.640832246,0.694271767,0.832571433,5.343551485,2.598833288,0.955016116,0.97162037,7.022416327,12.80372554,0.875899162,3.402064397,0.661782745,4.390415048,536,0.622308183,1,0.861194607,152.9372513,6.606881965,0.868868776,2.397895273,188.9636642,0.338048801,1,4.59511985,110.764,6,0.673696305,0.033209167,5.259543651,0.575842307,1,2.916255985,0.452963844,0.23755784,0.789340397,115,0.959257259,0.613983782,17.42477039,0.086383352,8,0.766251188,0.475925333,0.621595013,1.094444444,5.817220841,0.659572406,4.48385619,0.819449586,0.811654384,5.188083886,0.033814815,1
1.911485824,61,0.384127421,1.828182885,6.514573265,0,9.184952232,0.591045031,0.690190378,0.877593086,3.326977986,3.326977986,0.955016116,1.036064815,6.934661538,12.80372554,1.075643449,3.402064397,0.661651099,10.20827783,535,0.622308145,1,0.861194607,154.9749875,6.606881965,0.876745824,2.397895273,190.5283346,0.352393126,1,4.59511985,132.459,6,0.673434845,0.047897837,5.300768141,0.552388967,1,2.91625595,0.425636608,0.369515394,0.782750814,107.962963,0.967450067,0.58389485,17.42477045,0.079660236,7,0.813102549,1.252662036,0.633010749,1.094444444,6.272634177,0.659572406,4.469670487,0.780006203,0.967904384,5.062792798,0.033814815,0
3.450465063,463.5555556,0.41131754,3.271222305,10.90292493,1,9.740498951,0.660235155,0.747147543,0.94103919,18.24268333,4.389157623,0.603893789,0.659301291,6.308310448,18.73046465,1.031784625,10.04006319,0.69452801,29.21979039,2224,1.304258385,4,2.110138966,150.4573882,22.37249079,0.664716822,2.010426078,190.5722991,0.412415781,0,3.689805535,810.052,22,0.703070112,0.274535326,5.471715262,0.570252717,0,2.207939755,0.447908987,0.326004286,0.894663266,314.5154321,1.052729974,0.590052534,14.57012002,0.065009036,23,0.924882098,1.033368429,0.767513488,1.422222222,17.84501784,0.659572406,5.327475465,1.090345127,19.2853788,6.734480179,0.017438272,1
