MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,NsssN,PEOE_VSA3,MATS1s,ATSC3v,GATS1se,SaaN,MINaaN,AMID_h,SaasN,AATS4pe,PEOE_VSA9,GATS7c,SssNH,MATS1Z,SlogP_VSA10,ATS7Z,BCUTs-1l,naRing,MAXsssN,AATS1i,EState_VSA2,FilterItLogS,SRW05,AATS3v,MATS2pe,n5HRing,SRW07,ATS8are,nAromAtom,MATS1m,CIC2,MINssO,ATSC4s,n5Ring,BCUTp-1h,AATSC4s,AATSC8pe,AATSC1are,ATS8s,GATS3dv,AATSC2c,BCUTi-1h,ATSC0se,nBondsM,GATS1are,GATS8p,MINsssCH,GGI4,PEOE_VSA12,MINdssC,IC3,GATS3s,SaaCH,piPC7,JGI5,MATS2i,NsOH,MATS2se,SlogP_VSA5,ATSC3p,piPC3,AATSC2i,C3SP2,nC,ATS7s,ATS4i,BCUTp-1l,ATS6i,SsssN,EState_VSA10,Sp,ATSC4d,AATS4v,ATS7v,AXp-5d,AXp-7d,MID_C,nBondsA,piPC4,VR1_Dt,MATS4d,BCUTare-1l,MATS5se,AATS8i,GATS2dv,ATSC1d,piPC6,TIC5,NsssCH,GATS8v,MATS1se,SMR_VSA1,ATS6d,AATS1p,AATS4i,target
1.911485824,176,0.370302905,1.828182885,6.514573265,0,9.740498951,0.529645444,0.636622287,1.042263194,5.343551485,2.598833288,0.351385292,0.659301291,5.953851064,21.27821048,0.8668746,3.402064397,0.593268579,7.323169215,768,1.327240201,2,0.861194607,144.9571831,22.99804733,0.794832336,2.010426078,178.2701457,0.389521119,0,3.689805535,316.18,12,0.607413054,0.368740685,3.818168648,0.544706162,0,1.992173486,0.431141183,0.297355294,0.833428855,164.8888889,0.90697544,0.499885451,13.62689484,0.068380797,12,1.02395182,0.84750066,0.767513488,0.986666667,6.272634177,0.659572406,3.826874882,0.657122857,9.706011006,4.839748115,0.019444444,0.410426503,4,0.358044591,23.96854623,0.294893526,4.388257184,0.33680176,2,16,174.2222222,15099.01545,0.784260379,11284.98526,1.118334226,20.42610958,25.1079485,0.60548075,143.0954217,9248.07652,0.087766123,0.043527225,32.97637238,12,4.818263401,99.83496824,0.547495522,2.191140456,0.498703533,160.3463225,0.801471294,0.1903635,5.129898715,153.4212455,0,0.899004224,0.543425599,20.42610958,158,1.807624418,160.627824,0
1.911485824,570,0.366367315,1.828182885,6.514573265,0,9.740498951,0.62289545,0.670755725,0.878123687,5.343551485,2.598833288,0.514378427,0.659301291,6.507218,39.95814702,1.011121896,3.402064397,0.723685626,7.323169215,2746,1.143745165,2,0.861194607,144.3473482,31.20494165,0.770486267,3.044522438,233.0672933,0.235573745,2,5.351858133,844.64,12,0.732470085,0.245671496,5.363460018,0.540050717,2,2.006345207,0.435923635,0.406846089,0.883737519,458.8611111,0.916432156,0.454254441,13.64428687,0.126020647,13,0.805163028,1.066782987,0.582677897,2.985555556,12.54245414,0.582195683,4.853533949,0.900499632,7.309904337,6.905064161,0.02598659,0.860682649,1,0.23524783,28.71222691,0.3178956,4.959342,0.562240974,3,22,534.5555556,22947.03634,0.741445939,25093.99315,1.118334226,9.901064579,34.62601557,0.509046977,207.2199392,25331.8627,0.061431755,0.023055889,46.8654923,12,5.547128665,191.713392,0.505082258,2.178923206,0.465142034,161.5992477,0.991589464,0.498658994,6.478029496,278.1582028,4,1.06528266,0.619972857,38.3222423,494,1.757999259,152.9802423,1
3.762228836,132,0.538798156,3.762228836,6.514573265,0,9.740498951,0.63188898,0.473871669,0.996037366,5.343551485,2.598833288,0.280045361,0.659301291,5.6257,21.27821048,1.211853835,3.762228836,0.689105791,7.323169215,1031,1.130849441,1,0.861194607,145.0773198,11.49902367,0.795117137,2.010426078,161.0259497,0.367059529,0,3.689805535,441.83,6,0.70136692,0.351370299,3.818168648,0.617089401,0,1.984872324,0.466091819,0.350026098,0.882210235,180.4166667,0.925417026,0.540692176,14.54022727,0.043500485,6,0.990183117,1.140392641,0.971913965,0.986666667,6.272634177,0.659572406,4.169541498,0.65500055,4.894135724,5.129343827,0.027777778,0.482513786,2,0.345169632,44.08838123,0.225581804,4.252060308,0.371919832,1,17,198.5,26010.84471,0.787128877,13778.93542,1.118334226,10.21305479,27.80253832,0.596278478,113.563468,12976.9262,0.066368984,0.02628849,36.25412875,6,4.708403441,108.617108,0.59935818,2.191881773,0.471330212,160.3959041,1.025768955,0.199224331,5.16049105,181.2902844,3,1.075973485,0.598405223,10.21305479,224,1.813384228,166.736184,0
3.332728175,194.4444444,0.38006779,3.332728175,10.90292493,1,9.740498951,0.592246149,0.734766327,0.895729529,4.352211819,4.352211819,0.392919846,0.659301291,6.115225424,11.20408699,1.491263486,3.332728175,0.671218265,11.37477255,1522,1.304264459,3,2.266535423,146.3784855,5.749511833,0.704302373,2.010426078,201.1981274,0.342880262,0,3.689805535,550.821,16,0.680185028,0.217101656,3.818168648,0.563492733,0,2.207896253,0.444326856,0.337995159,0.898165801,206.2119342,1.003082796,0.511875077,14.54841481,0.045698986,17,0.943996762,0.834290558,0.767513488,1.48,6.272634177,0.659572406,4.926721298,0.758084586,15.0358174,6.622279105,0.02369281,0.524824862,1,0.288571136,19.41092589,0.33898682,4.826311735,0.392007563,2,20,297.3786008,18717.54968,0.787444244,18052.5488,2.266535423,5.106527395,32.54577605,0.667409118,179.2578133,17438.45644,0.075011796,0.03164564,41.05942588,17,5.418874329,141.8466495,0.680755403,2.169441425,0.520763097,164.6809208,0.970258594,0.336971853,6.274879717,231.555901,0,0.904919354,0.628783623,5.106527395,296,1.868944214,158.6233024,1
3.840882464,284.1111111,0.433577183,3.840882464,10.90292493,2,9.740498951,0.707064158,0.832162552,0.887227773,4.487223304,4.487223304,0.349368632,0.659301291,5.753337766,5.516700718,1.304033589,3.840882464,0.690803221,5.687386275,2145,1.235351741,2,2.510709412,147.941933,22.37249079,0.661258068,2.010426078,156.8679597,0.310695697,0,3.689805535,1132.6889,10,0.697644891,0.433547807,3.818168648,0.572975247,0,2.207896739,0.4490767,0.334042754,0.922755848,365.0493827,1.181958326,0.519616791,14.54892556,0.038396917,11,0.987800098,0.930171351,0.87150375,0.986666667,6.272634177,0.659572406,4.395998871,0.914857808,9.946490076,6.251120821,0.021650327,0.493223362,0,0.269498248,53.37823529,0.403094127,4.584967479,0.377138669,1,24,344.1522634,30211.78914,1.023531357,34235.52668,5.021418823,15.48576793,43.51193234,0.680268388,148.5088392,26894.10579,0.080313981,0.036108596,47.8232531,11,5.122474776,173.0396049,0.696863689,2.169525053,0.549353921,164.8925306,1.228632901,0.361186261,5.949176635,298.9279232,1,0.982279144,0.728619318,22.93834806,441,1.710838494,160.7010061,1
3.86337711,269.1111111,0.444098248,3.86337711,10.90292493,2,9.740498951,0.722255607,0.837669326,0.891735955,4.50172298,4.50172298,0.326697128,0.659301291,5.719575243,5.516700718,0.924386822,3.86337711,0.690067884,5.687386275,2159,1.235135386,2,2.520469321,147.654297,22.37249079,0.638077578,2.010426078,152.5593077,0.310040142,0,3.689805535,1159.55,10,0.696885635,0.45735151,3.818168648,0.57398209,0,2.207911001,0.449358862,0.340627401,0.922383825,367.2993827,1.155981066,0.519678047,14.54892773,0.039249485,11,0.998571126,0.970056508,0.876025728,1.146666667,6.272634177,0.659572406,4.519999987,0.897602772,9.989892854,6.251120821,0.014274691,0.47936039,0,0.277191078,66.21987854,0.404906315,4.605170186,0.370385917,1,26,354.6522634,33169.69945,1.023530688,37066.62055,5.040938643,15.48576793,47.10904132,0.661353178,145.3070799,28116.8896,0.082640378,0.036012101,51.82784701,11,5.134326766,191.1928427,0.6716391,2.169525052,0.511379852,163.9206996,1.225104293,0.362016075,5.949176635,334.479999,1,0.995015876,0.733267188,22.93834806,463,1.707731111,161.0179585,1
3.442109788,72.55555556,0.433822774,3.442109788,10.90292493,0,9.740498951,0.593678951,0.792953466,0.910531268,4.319396393,4.319396393,0.420899934,0.659301291,5.9223,5.516700718,0.93448928,3.442109788,0.657,5.687386275,698,1.304267175,2,0.861194607,148.7134938,22.37249079,0.73695863,2.010426078,166.904287,0.288641429,0,3.689805535,278.14,10,0.666079421,0.204730909,3.818168648,0.572944005,0,2.207829533,0.449230305,0.334651467,0.889874467,99.70987654,0.866121847,0.521040131,14.54819794,0.028547396,11,1.059558408,1.157911339,0.767513488,0.746666667,6.272634177,0.659572406,4.725480557,0.782006033,9.591857823,6.127073857,0.019965278,0.447602095,0,0.277672156,19.26246487,0.369050954,4.394449155,0.349028585,1,14,111.2098765,13043.65826,1.023541018,11383.42822,1.118334226,15.48576793,24.46842754,0.64180168,159.6238978,8344.670819,0.08065222,0.037121118,28.83956627,11,5.008967237,83.53542515,0.607219812,2.169531273,0.482500664,160.9500481,0.881092342,0.196853709,5.844087748,174.1173001,0,1.13086618,0.600715598,22.93834806,150,1.837429231,163.0457282,0
3.448082607,161.5555556,0.392779847,3.002691936,10.90292493,1,9.740498951,0.690557548,0.807160689,0.772159983,4.346442642,4.346442642,0.45091339,0.659301291,5.958512687,5.516700718,1.124885494,6.450774543,0.678499857,5.687386275,1238,1.304260049,2,2.259642134,148.7605074,5.907179729,0.688878466,2.010426078,161.8882291,0.359353003,0,3.689805535,572.185,10,0.686211313,0.289557728,3.818168648,0.56357622,0,2.207873344,0.44491577,0.33923063,0.909353844,194.7376543,1.123342774,0.532475157,14.54873626,0.052170923,12,0.845740475,1.015936347,0.767513488,1.066666667,5.907179729,0.692315441,4.881181986,1.058532048,9.50570601,6.146529987,0.020833333,0.484722032,0,0.349507568,33.10993927,0.386897089,4.543294782,0.371361773,1,20,248.9876543,21702.76526,0.751902579,21282.50723,2.259642134,4.794537184,35.9993994,0.639775013,154.4984109,14605.01273,0.083961508,0.03881189,40.34703602,11,5.086051933,144.9439371,0.630748272,2.169531251,0.524541012,165.0098705,1.017841388,0.264554448,5.881056592,278.4650092,0,1.016025993,0.666123663,4.794537184,263,1.744071089,161.9609348,1
3.559164857,121.5555556,0.456944625,3.534630992,10.90292493,1,9.740498951,0.742961151,0.818433994,0.915179553,4.381822165,4.381822165,0.383748271,0.659301291,5.775554362,5.516700718,1.057523204,7.09379585,0.68265982,5.687386275,1205,1.304257545,2,2.476292272,148.6088272,22.37249079,0.663384953,2.010426078,151.8492714,0.256887751,0,3.689805535,622.006,10,0.690125432,0.346618302,3.818168648,0.574757058,0,2.207875989,0.449829436,0.339582154,0.915218324,191.0432099,1.043555055,0.514398551,14.54872696,0.03701548,11,1.019658517,1.040850426,0.767513488,0.826666667,6.272634177,0.659572406,5.009596015,0.88876524,9.738667326,6.144386794,0.015625,0.486107115,0,0.238551424,39.53076089,0.388988789,4.510859507,0.37278708,1,21,205.4598765,24270.58245,1.023533099,24427.82879,2.476292272,15.48576793,38.11626886,0.636537569,144.3048254,15468.93913,0.085613437,0.04026874,42.27332329,11,5.067330638,144.6677212,0.624577424,2.16953125,0.518216728,164.0118501,1.134694808,0.268453138,5.866999077,303.5661649,0,1.040674038,0.69,22.93834806,279,1.726195304,162.8898151,1
3.57032803,119.5555556,0.461892774,3.544148921,10.90292493,1,9.740498951,0.752142583,0.820990162,0.916327713,4.387184952,4.387184952,0.369520849,0.659301291,5.752279114,5.516700718,1.007858007,7.114476951,0.682682747,5.687386275,1272,1.30425681,2,2.481429801,148.4058585,22.37249079,0.651730618,2.010426078,149.5276901,0.259186884,0,3.689805535,663.351,10,0.69011213,0.367405216,3.818168648,0.575221383,0,2.207882964,0.449955634,0.338598576,0.915540289,200.4598765,1.030460846,0.5147791,14.54872794,0.037492284,11,1.023815844,1.03770783,0.767513488,0.826666667,6.272634177,0.659572406,4.99436123,0.877522323,9.757003111,6.146529987,0.015,0.478240689,0,0.244437477,45.95158251,0.389815671,4.521788577,0.368933039,1,22,220.5432099,25749.53761,1.023532654,25896.06617,2.481429801,15.48576793,39.91482335,0.638684999,142.4570717,16445.00691,0.086316768,0.04068043,44.27371759,11,5.073610093,153.0104029,0.630251112,2.169531245,0.518573872,163.5541728,1.132795483,0.269157522,5.869826434,323.6503962,0,1.041483254,0.693708644,22.93834806,295,1.723614394,162.971757,1
3.561174358,167.5555556,0.446162651,3.561174358,10.90292493,2,9.740498951,0.731927677,0.81199387,0.881928521,4.397678011,4.397678011,0.390289429,0.659301291,5.802081935,5.516700718,1.409256087,3.561174358,0.691688415,5.687386275,1432,1.304257152,2,2.551199658,148.4812504,22.37249079,0.685091246,2.010426078,159.873778,0.267034544,0,3.689805535,720.9788,10,0.69858955,0.408419827,3.818168648,0.57391231,0,2.207874845,0.449467813,0.338063342,0.923059708,233.8765432,1.176616465,0.513274493,14.54892208,0.03701548,11,0.972127821,1.110548537,0.767513488,0.906666667,6.272634177,0.659572406,4.462074617,0.887580497,9.755219506,6.157177589,0.018696581,0.533098308,0,0.22840321,33.61285484,0.390881163,4.532599493,0.397460023,1,21,233.4598765,25020.1987,1.023533302,27828.62518,5.047430507,15.48576793,38.11626886,0.620537183,149.4633617,17770.39895,0.084018962,0.039032447,41.94517997,11,5.079850363,145.4638281,0.604027333,2.169531302,0.540144403,161.779713,1.240239508,0.31888002,5.875457278,292.5466149,0,1.136050985,0.719191044,22.93834806,317,1.716664837,161.4206368,1
3.56390602,153.5555556,0.44336625,3.56390602,10.90292493,2,9.740498951,0.741995706,0.815379481,0.883445643,4.399938969,4.399938969,0.375754568,0.659301291,5.776738415,5.516700718,1.206692755,3.56390602,0.691434627,5.687386275,1482,1.30425669,2,2.576720608,148.2843567,22.37249079,0.673436911,2.010426078,157.0312408,0.269644374,0,3.689805535,791.827,10,0.698312089,0.413798038,3.818168648,0.573723776,0,2.20788181,0.449370089,0.333132772,0.923008274,247.4598765,1.158434126,0.514315257,14.54892287,0.037492284,11,0.977234185,1.057387514,0.767513488,0.906666667,6.272634177,0.659572406,4.614540665,0.875507812,9.770536331,6.155057119,0.020061728,0.523072524,0,0.235333599,40.03367647,0.39199901,4.543294782,0.392318515,1,22,249.0432099,26488.43609,1.023532282,28920.44786,5.080668298,15.48576793,39.91482335,0.623201112,147.2488359,18868.16774,0.084652959,0.039954979,43.94717708,11,5.086051933,153.7618392,0.610578435,2.169531244,0.542317217,164.0506683,1.23555984,0.319445133,5.878260854,312.6308462,0,1.075247336,0.722731738,22.93834806,332,1.714537759,161.5148542,1
3.566632913,142.5555556,0.448273136,3.566632913,10.90292493,2,9.740498951,0.750748382,0.81842103,0.885227764,4.402288222,4.402288222,0.362296336,0.659301291,5.755419653,5.516700718,0.985042563,3.566632913,0.691135955,5.687386275,1541,1.304254863,2,2.594289159,148.1053625,22.37249079,0.661802123,2.010426078,154.5065028,0.271511768,0,3.689805535,852.679,10,0.697993798,0.421810561,3.818168648,0.574160927,0,2.207888821,0.449499805,0.334882783,0.922902143,263.0432099,1.142573412,0.514625143,14.54892395,0.037952009,11,0.982474052,1.107352912,0.767513488,0.906666667,6.272634177,0.659572406,4.713773197,0.865249164,9.783313535,6.157177589,0.019345238,0.513925657,0,0.241290995,46.45449809,0.393002506,4.553876892,0.38768699,1,23,255.8765432,27967.39125,1.023531946,30506.81256,5.10447032,15.48576793,41.71337784,0.62559795,145.4081355,20113.35306,0.085336807,0.040589737,45.94817564,11,5.092215281,162.1954011,0.616275176,2.169531244,0.526582536,163.4468099,1.231922165,0.31995973,5.881056592,332.9245828,0,1.118781812,0.725854255,22.93834806,348,1.712604052,161.6612211,1
3.5693071,135.5555556,0.45246293,3.5693071,10.90292493,2,9.740498951,0.75839359,0.821168045,0.887227773,4.404634955,4.404634955,0.349784809,0.659301291,5.736209341,5.516700718,0.990250278,3.5693071,0.690803221,5.687386275,1603,1.304254297,2,2.607129707,147.941933,22.37249079,0.650185877,2.010426078,152.2490899,0.272779251,0,3.689805535,890.922,10,0.697644891,0.43744603,3.818168648,0.574555921,0,2.207895878,0.449602778,0.336759702,0.922755848,269.8765432,1.128643061,0.514957912,14.54892505,0.038396917,11,0.987800098,1.146797328,0.767513488,0.906666667,6.272634177,0.659572406,4.718953282,0.856489037,9.794205854,6.159293572,0.018678161,0.505545952,0,0.246433589,52.87531971,0.393908197,4.564348191,0.383493156,1,24,269.5432099,29446.3464,1.023531501,31975.04995,5.122448397,15.48576793,43.51193234,0.627765729,143.7494823,21164.15691,0.08599786,0.040919832,47.94867491,11,5.098340875,170.7637572,0.621263051,2.169531238,0.526402468,162.1150087,1.229144757,0.320430289,5.883844536,353.4181482,0,1.15115861,0.728619318,22.93834806,364,1.710838494,161.7931121,1
3.885737906,344.1111111,0.481660966,3.885737906,10.90292493,2,9.740498951,0.547350195,0.770678574,0.89674042,4.520510723,4.520510723,0.308338272,0.659301291,5.686340726,5.516700718,1.185774163,3.885737906,0.689277754,5.687386275,2521,1.235277298,2,2.597376078,147.4092738,22.37249079,0.659249852,2.010426078,159.8789725,0.446248771,0,3.689805535,1351.7369,10,0.696080365,0.52317083,3.818168648,0.578857318,0,2.207928253,0.450469831,0.322584502,0.921951666,444.9382716,1.420846428,0.531857737,14.54893559,0.040061704,11,1.009337466,0.957678169,0.863634399,1.306666667,6.272634177,0.659572406,4.046439345,1.168521988,9.979073146,6.266429378,0.019371345,0.425270973,0,0.370423731,81.07318409,0.390935342,4.663439094,0.343328593,1,28,400.0411523,39835.35238,1.023527812,50136.90051,5.194752157,15.48576793,50.7061503,0.556450862,145.3681388,31522.8645,0.080068112,0.035554036,55.11943122,11,5.180378069,210.1000469,0.579630036,2.169525044,0.53052427,164.4682852,1.272317333,0.444236526,5.959554545,323.7151476,5,1.030407774,0.736979505,22.93834806,563,1.705084081,160.6264209,1
2.744068405,95,0.365944147,2.744068405,6.514573265,0,4.794537184,0.587820476,0.696996201,0.857741945,5.343551485,2.598833288,0.573396529,0.659301291,6.190157143,18.2497736,0.993041384,2.744068405,0.639228537,7.323169215,1065,1.173340919,0,0.861194607,150.8961723,24.00507227,0.864337617,2.010426078,158.1250995,0.508738508,0,3.689805535,525.302,0,0.64852862,0.143086263,5.770324074,0.534499066,0,1.946485316,0.428527667,0.332224652,0.863264064,357.1666667,1.156863505,0.578801699,14.54078245,0.07731369,3,0.856938813,0.947789195,0.656643859,1.644444444,5.907179729,0.428761921,4.863291943,0.891134167,10.64002805,4.553876892,0.028769841,0.40466307,1,0.471236807,33.61285484,0.335350766,3.737669618,0.336340415,1,13,295.8333333,18488.09516,0.741477009,18703.20217,1.118334226,9.589074368,25.02242275,0.577488031,147.7517331,12435.35136,0.078705492,0.03633746,25.9163517,0,4.007333185,88.48788196,0.52499113,2.229146753,0.614579723,171.9681006,0.855340746,0.244850279,4.442651256,199.3949697,4,1.016867035,0.597122295,19.43246472,221,1.601575182,165.0722782,1
1.911485824,304,0.544588066,1.828182885,6.514573265,0,9.740498951,0.573483253,0.610046337,0.906743163,5.343551485,2.598833288,0.346509941,0.659301291,6.261330709,7.109797541,1.257549844,3.402064397,0.636434978,7.323169215,1588,1.352486406,2,0.861194607,144.1934859,40.76556539,0.758715224,2.010426078,205.9992534,0.380384268,0,3.689805535,665.8,12,0.647322147,0.221605093,5.187192443,0.639930688,0,2.001148723,0.480811774,0.382058691,0.868639784,339.3888889,1.002739661,0.523013496,13.63730804,0.08631858,14,0.881453499,0.874577113,0.767513488,1.937777778,6.272634177,0.59615751,4.98346519,1.06434894,7.987206322,5.845354372,0.031944444,0.617620086,3,0.32342202,41.75318768,0.27315574,4.672828834,0.440327725,4,21,380.0555556,20050.99196,0.752757174,18051.01738,1.118334226,20.11411937,32.9838515,0.59954217,170.6413881,18570.13624,0.077550028,0.031034939,42.53180726,12,5.178970609,147.7050597,0.579084056,2.182686331,0.459072847,162.3430024,0.920023767,0.359254083,5.80155175,253.928147,0,0.832819285,0.602341108,24.85098232,293,1.795915186,157.8818264,0
1.911485824,62.77777778,0.432897396,1.828182885,6.514573265,0,4.794537184,0.531283778,0.686830204,1.027485697,5.343551485,2.598833288,0.933435331,0.978888889,6.948994366,10.17706424,0.82940588,3.402064397,0.641845685,7.323169215,1443,1.004951552,1,0.861194607,153.1732395,3.570182271,0.89349067,2.397895273,190.3523911,0.267199161,1,4.844187086,138.685,6,0.652654496,0.096691459,5.184451058,0.575038305,1,5.353305762,0.451038448,0.295825088,0.740240104,118.8906667,0.986747329,0.576432239,14.55774687,0.089583887,8,0.970902995,2.639786998,0.469497234,1.459444444,6.272634177,0.659572406,4.720049961,0.911721717,1.224293273,5.40829222,0.03457672,0.653979758,3,0.259985901,6.227901171,0.273565348,4.359908829,0.464777399,0,9,220.5946667,11907.29155,0.74404011,8479.636051,1.118334226,19.80212916,20.79444491,0.623885984,172.1521319,5991.159097,0.07089883,0.028499361,18.8586732,6,4.837273479,86.00843493,0.590448049,2.150757043,0.508065997,168.4071251,0.862056069,0.1868273,5.495886667,138.8814489,4,1.746951531,0.458400421,20.05644514,118,1.812028881,167.7083316,0
2.612719696,704,0.416771074,2.588736623,6.514573265,1,9.38281978,0.616494197,0.59611423,0.756547301,7.222899941,3.606744622,0.7181053,0.659301291,6.630897059,5.538925252,1.778754639,5.201456318,0.674524656,4.390415048,2304,1.190002028,2,0.984554235,152.1148239,24.16182404,0.753964752,2.397895273,208.7647703,0.531324912,1,4.59511985,744.698,11,0.683214466,0.160639749,3.818168648,0.561245366,1,1.983176117,0.443945426,0.419265045,0.867189271,542,0.974843275,0.512367394,17.42477412,0.126922948,16,0.719712041,1.073430057,0.767513488,2.707777778,11.77382358,0.419174422,5.180381775,0.849013763,5.484694356,5.812076184,0.035236407,0.467474624,1,0.456621722,35.98691092,0.293853345,4.906200276,0.344547293,1,20,571.5833333,22930.72189,0.545848814,23481.76661,0.984554235,23.88055399,35.0716485,0.500331579,176.6258531,21690.31143,0.072952182,0.027665229,40.75175615,11,5.332416815,206.9091723,0.490160901,2.193845111,0.500519696,163.9471622,0.653091464,0.383371183,5.772997544,274.5602341,0,1.032882262,0.612352316,28.29770493,378,1.713858912,168.6082492,1
3.472699515,159.5555556,0.433368328,3.435010886,10.90292493,0,9.740498951,0.746334615,0.718700689,0.854158205,8.36780696,4.015749291,0.429932412,0.659301291,5.980740625,5.516700718,0.79663288,6.907710401,0.676248964,5.687386275,972,1.304264946,3,0.861194607,147.3263928,22.37249079,0.691999228,2.010426078,184.7029922,0.189060631,0,3.689805535,385.6389,16,0.684877936,0.155716275,3.818168648,0.572878634,0,2.207873928,0.449141936,0.335203142,0.902618928,143.3209877,0.985988934,0.510108294,14.54971228,0.032867459,17,0.926914639,0.963906978,0.767513488,0.817777778,6.272634177,0.659572406,5.154222185,0.923572213,17.29275028,6.209909578,0.016865079,0.50559525,0,0.190761914,11.98427311,0.336215951,4.68905167,0.379629499,2,18,155.4876543,15572.32491,1.02348884,13752.03472,1.118334226,15.48576793,29.52638743,0.602270786,164.7015519,11221.42387,0.084341127,0.03909561,37.40846515,17,5.269789283,125.7580779,0.5174301,2.169531313,0.503112439,165.7917481,1.063046431,0.175708147,5.952593773,218.4773318,0,0.978140478,0.637734856,22.93834806,198,1.894459042,162.2117178,1
3.482699515,155.5555556,0.44048876,3.462788663,10.90292493,0,9.740498951,0.705367355,0.71462071,0.850497534,4.35715971,4.35715971,0.343061823,0.659301291,5.941329293,5.516700718,0.785529487,6.945488178,0.674570053,5.687386275,971,1.304264765,3,0.861194607,145.8167976,22.37249079,0.685437829,2.010426078,181.8403799,0.221270119,0,3.689805535,396.8859,16,0.683321763,0.218582988,3.818168648,0.573292433,0,2.207884388,0.449387086,0.342417833,0.903768126,143.3209877,0.995231032,0.513156374,14.54826103,0.029238012,17,0.961915445,0.966215308,0.767513488,0.817777778,6.272634177,0.659572406,5.129639464,0.943608551,20.08526414,6.209909578,0.016865079,0.488594996,0,0.228903483,11.98427311,0.332361692,4.68905167,0.37104133,2,19,154.4876543,16058.41879,1.023539775,14238.1286,1.118334226,15.48576793,30.26698204,0.600690328,162.5329253,11525.29163,0.084341127,0.03909561,39.40648869,17,5.269789283,125.7580779,0.517792532,2.169531313,0.484419869,164.3378564,1.064453451,0.179199019,5.952593773,225.3293845,0,0.973119095,0.645585719,22.93834806,202,1.919412048,162.2062504,1
1.911485824,65,0.411505035,1.828182885,6.514573265,0,9.184952232,0.505407447,0.694544058,0.918701842,3.419777022,3.419777022,0.792637629,0.818449074,6.970584615,6.606881965,0.917214251,3.402064397,0.61221746,10.20827783,729,1.134857523,1,0.861194607,154.6824562,5.817862778,0.898127428,2.397895273,199.9201523,0.28561865,1,4.94875989,191.377,6,0.625098361,0.040172379,5.149703326,0.56074873,1,2.001816855,0.439844887,0.283927439,0.767636356,127.8333333,0.998273024,0.551407984,17.42476918,0.094815275,8,0.867612665,0.943874555,0.333476952,1.553333333,6.272634177,0.659572406,4.825164052,0.899518827,2.45564059,5.381911453,0.038055556,0.566282248,2,0.263480295,6.227901171,0.324082506,4.372607413,0.41687855,0,11,263.6666667,13000.58302,0.54605203,8475.623668,1.118334226,14.29147963,20.02186587,0.604693562,174.3903289,6395.208413,0.067347539,0.027814784,22.54245742,6,4.802995929,93.49948175,0.565966994,2.170328503,0.474523664,175.1117202,0.884654331,0.266162318,5.348891653,149.5800856,3,1.136781171,0.509793784,19.34033279,124,1.637653908,166.6741413,1
1.911485824,523.9229698,0.387596513,1.828182885,11.16387794,0,4.983978521,0.230125235,0.727189852,1.19678529,11.4404321,3.734830247,1.053794589,0.659301291,7.378152632,6.327320075,0.018117575,3.402064397,0.600060572,5.948339281,4,1.301380803,2,0.861194607,163.661187,5.948339281,0.82620186,2.397895273,240.823491,0.616789861,1,4.59511985,1102.033014,9,0.612028496,0.027674305,3.818168648,0.571091767,1,2.206323752,0.444288057,0.343147962,0.731806579,553.0376076,1.187880999,0.715253938,14.56441425,0.023266491,10,1.288041609,1.009934956,0.767513488,0.604444444,5.948339281,0.659572406,3.773557262,1.034176748,1.490740741,5.713242793,0.04,0.821107139,0,0.584641941,40.36695596,0.346118031,4.243123698,0.595419905,0,5,4,3286.563065,0.97782203,1096.809617,1.118334226,15.48576793,11.19591138,0.606098877,228.7075378,124.3349777,0.076075562,0.035572785,10.66352025,10,4.89175791,40.46821127,0.136721993,2.244936972,0.233354461,164.360699,0.714364019,0.134773809,5.562422903,56.60335893,0,1.02254518,0.25436495,22.93834806,10,1.816585076,172.9770034,1
3.473164919,89.55555556,0.460947662,3.330339328,10.90292493,0,9.740498951,0.709288222,0.8063334,0.867008644,4.337001995,4.337001995,0.410461902,0.659301291,5.901936047,5.516700718,0.763218282,6.803504247,0.670711417,5.687386275,774,1.30426641,2,0.861194607,148.1946028,22.37249079,0.713450595,2.010426078,164.1342565,0.278407103,0,3.689805535,330.871,10,0.679045533,0.203643838,3.818168648,0.574303526,0,2.20783469,0.450160128,0.331626857,0.904683972,112.3765432,0.929900749,0.517138647,14.5482581,0.029193374,11,0.993850435,0.952317313,0.767513488,0.746666667,6.272634177,0.659572406,4.804507668,0.930664197,9.653727977,6.129254438,0.01879085,0.46262483,0,0.258335381,19.76538045,0.379142138,4.406719247,0.358142218,1,15,125.0432099,13967.86046,1.023540631,12762.62844,1.118334226,15.48576793,26.26698204,0.636661132,159.1099876,9205.310308,0.081576132,0.037776107,30.61743931,11,5.015622836,90.6101681,0.594694869,2.169531269,0.516547944,166.2764831,0.946138613,0.210232112,5.846980536,191.375799,0,0.951828401,0.647266405,22.93834806,166,1.810726055,162.4169821,1
