MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,target
3.312926086,810,0.427390831,3.137737037,6.514573265,1
2.926905385,1124,0.391246925,2.565904271,11.25737949,1
3.302337403,1117,0.431436586,3.166330289,6.514573265,1
3.392342817,318,0.363525675,3.392342817,6.514573265,1
1.911485824,683.8888889,0.460987164,1.828182885,11.16387794,1
2.803429758,903,0.347734346,2.803429758,10.96924436,1
3.034259259,523.9229698,0.439476475,3.034259259,6.514573265,1
1.925773882,467,0.533847162,1.925773882,22.29078092,0
3.122868123,1018,0.382048521,2.857196993,6.514573265,1
1.911485824,698.8888889,0.455688158,1.828182885,11.16387794,0
2.810895322,919,0.352885893,2.810895322,10.96924436,1
3.173889332,1468,0.39880758,3.164730283,6.514573265,1
3.124273233,1045,0.378348735,2.857770412,6.514573265,1
3.306814102,1628,0.401349838,2.873915431,6.514573265,1
2.823357877,1027.333333,0.339858746,2.823357877,6.514573265,1
2.194666235,611,0.544396728,2.194666235,22.29078092,1
3.44901826,332.6666667,0.423306293,2.480581383,10.90292493,1
2.43771353,236,0.420724829,2.435218018,6.514573265,1
3.08221751,345.5925926,0.412873826,3.08221751,6.514573265,1
2.899179735,1005,0.402993987,2.65474099,6.514573265,1
1.911485824,585.8888889,0.579675424,1.828182885,11.16387794,0
1.928169715,469,0.52936711,1.928169715,22.29078092,0
3.565042989,122.3333333,0.442590308,3.565042989,10.90292493,1
3.594480111,107.3333333,0.467160242,3.594480111,10.90292493,0
2.157494954,429.3333333,0.549955545,2.157494954,22.29078092,0
3.326590597,305,0.440808938,3.326590597,6.514573265,1
3.044987348,846.3333333,0.361423786,2.958275006,10.77244843,1
3.553646778,146.3333333,0.45710119,3.553646778,10.90292493,0
1.963752356,647.3333333,0.52562009,1.963752356,22.29078092,0
3.40642689,351,0.417134002,3.40642689,6.514573265,1
3.014834328,1064,0.422477771,2.777448883,6.514573265,1
3.161555139,965,0.422453501,2.857637966,6.514573265,1
2.631798931,523,0.571878907,2.631798931,6.514573265,1
2.657084458,479,0.448935331,2.598572288,6.514573265,1
3.096262598,942,0.373203481,2.819426339,6.514573265,1
1.766437462,377.6666667,0.614486923,1.766437462,22.29078092,0
2.295869939,758,0.569020383,2.295869939,22.29078092,1
3.159986258,1022,0.39277981,2.868498616,6.514573265,1
3.524922662,125.5555556,0.454113118,3.515414721,10.90292493,1
3.28477743,379,0.464082164,3.052333605,6.514573265,1
3.106845947,961,0.381382451,2.839568406,6.514573265,1
2.032883119,581.3333333,0.506042434,2.032883119,22.29078092,0
2.961233464,1120,0.389513898,2.575901448,11.25737949,1
2.342863356,966.2222222,0.570568546,2.342863356,22.29078092,0
2.974072545,1157,0.403154585,2.626917002,11.25737949,1
3.172083772,1105,0.431636039,2.643296149,10.90292493,1
1.911485824,44,0.472292047,1.828182885,6.514573265,1
3.05307272,711.6666667,0.39724165,2.9518273,6.514573265,1
2.74027645,4540,0.33471075,2.203010793,6.514573265,1
1.970624206,456.3333333,0.46421587,1.970624206,22.29078092,0
2.932822545,1114,0.389637942,2.569810521,11.25737949,1
2.637115777,587,0.563995607,2.208555124,22.29078092,1
2.02919902,531,0.564987232,2.02919902,22.29078092,0
2.947295572,1007,0.404857219,2.821008814,6.514573265,1
1.911485824,613,0.425883547,1.828182885,6.514573265,0
2.837215044,924,0.379518688,2.69548747,6.514573265,0
2.952508133,1161,0.38880911,2.609293886,11.38785599,1
2.086864915,646.3333333,0.570794869,2.086864915,22.29078092,0
3.131045528,945,0.425085219,2.554912246,10.90292493,1
2.087444013,589.6666667,0.567407698,2.087444013,22.29078092,0
3.018175641,1160,0.407926628,2.689921483,6.514573265,1
3.027932686,389,0.324295367,3.027932686,11.16387794,0
2.896790011,690,0.392733607,2.896790011,6.514573265,1
2.82704226,1530,0.404310997,2.658519777,6.514573265,1
2.037976027,561,0.572028424,2.037976027,22.29078092,0
2.025921668,542.3333333,0.556904303,2.025921668,22.29078092,0
1.911485824,1111,0.384465457,1.828182885,6.514573265,1
3.296173931,285,0.405012301,3.296173931,6.514573265,1
3.142342654,1065,0.431385652,2.634169657,10.90292493,0
2.184037893,532.6666667,0.514124049,2.184037893,22.29078092,0
2.089260749,645,0.565135255,2.089260749,22.29078092,0
3.122868123,1018,0.382048521,2.857196993,6.514573265,1
2.073158141,516.3333333,0.608772944,2.073158141,22.29078092,0
3.131204248,841,0.423303597,3.097094611,6.514573265,1
3.147548786,1038,0.426777299,2.635918424,11.25737949,0
2.894833174,996,0.412396114,2.597703953,6.514573265,0
3.401353377,326,0.382087408,3.401353377,6.514573265,1
2.812041667,1530,0.405334638,2.170168756,11.03340144,1
1.911485824,124,0.392476792,1.828182885,6.514573265,0
1.911485824,37,0.436396539,1.828182885,6.514573265,1
2.605644866,705,0.415557425,2.514662549,6.514573265,0
1.889329443,367.7777778,0.270442469,1.889329443,6.514573265,0
1.775440554,362.7777778,0.283499229,1.775440554,6.514573265,0
1.911485824,758.7777778,0.297046286,1.828182885,6.514573265,0
1.911485824,589.8888889,0.612408047,1.828182885,5.516700718,1
2.944969136,2.333333333,0.443829766,2.944969136,6.514573265,1
1.911485824,411,0.504495759,1.828182885,6.076020107,0
3.003611111,3,0.46044307,3.003611111,6.514573265,1
2.896635802,2.333333333,0.440062993,2.896635802,6.514573265,1
1.911485824,523.9229698,0.486983157,1.828182885,6.514573265,0
1.911485824,18,0.375654455,1.828182885,6.514573265,1
3.347893833,497,0.45160755,3.347893833,16.98174072,1
1.911485824,165,0.526017697,1.828182885,11.25737949,1
1.911485824,748,0.45981581,1.828182885,6.514573265,1
1.911485824,187,0.451095908,1.828182885,6.514573265,1
3.358582924,102,0.423488739,3.358582924,11.16387794,1
3.358582924,102,0.423488739,3.358582924,11.16387794,1
1.911485824,187.7777778,0.330187234,1.828182885,6.514573265,0
3.449977274,299,0.345532085,3.449977274,10.90292493,1
3.431464248,362.3333333,0.408042326,2.458153662,10.90292493,1
1.911485824,26,0.47682022,1.828182885,6.514573265,0
2.936166856,170,0.383386068,2.853254677,6.514573265,1
1.911485824,79,0.388822793,1.828182885,11.16387794,0
2.627378221,831,0.386951516,2.559141007,6.514573265,1
2.583541416,857.6666667,0.37976108,2.488137605,6.514573265,1
2.629597851,1143.666667,0.421359957,2.558138916,6.514573265,1
3.577099317,147.3333333,0.454228061,3.577099317,10.90292493,0
1.911485824,61,0.384127421,1.828182885,6.514573265,0
1.911485824,29.88888889,0.464505759,1.828182885,6.514573265,0
1.911485824,27.2962963,0.468004982,1.828182885,6.514573265,0
1.911485824,26.77777778,0.468486393,1.828182885,6.514573265,0
3.554262802,140,0.514825238,1.58793575,6.514573265,1
1.911485824,276,0.375905737,1.828182885,6.514573265,0
3.142342654,1065,0.431385652,2.634169657,10.90292493,1
1.911485824,31,0.428795951,1.828182885,6.514573265,0
1.911485824,37,0.444551859,1.828182885,6.514573265,0
2.43771353,236,0.389822582,2.435218018,6.514573265,1
2.333321542,634.6666667,0.456677127,2.333321542,6.514573265,1
1.911485824,240.4444444,0.498777544,1.828182885,11.16387794,0
1.911485824,240.4444444,0.498777544,1.828182885,11.16387794,0
3.278199523,957,0.387123696,2.995812921,6.514573265,1
3.312972923,997,0.383834794,3.07446225,6.514573265,1
3.300627244,973,0.38012197,3.056646254,6.514573265,1
3.287712703,973,0.405135323,3.021021254,6.514573265,1
3.288281565,1045,0.380149996,3.028868477,6.514573265,1
3.289748008,981,0.382439574,3.019840699,6.514573265,1
3.311800084,1039,0.38724342,3.074133451,6.514573265,1
3.248969081,925,0.366275849,2.914146254,6.514573265,1
3.298671906,1082,0.375317897,3.034728029,6.514573265,1
3.267452484,1027,0.376945348,2.967822558,6.514573265,1
3.215006653,757,0.390314704,2.913584558,6.514573265,1
3.278199523,957,0.387123696,2.995812921,6.514573265,1
3.288671906,1094,0.373049437,3.014319866,6.514573265,1
3.286326227,1106,0.373235518,3.006950251,6.514573265,1
3.240698657,877.6666667,0.423931205,2.957416818,6.514573265,1
3.247531888,908.6666667,0.383593048,2.962132759,6.514573265,1
3.242168613,939.6666667,0.383206538,2.9587911,6.514573265,1
3.226813339,948.6666667,0.385223898,2.949184913,6.514573265,1
3.242682256,946.6666667,0.382661698,2.959060197,6.514573265,1
3.235077802,936.6666667,0.384804078,2.954286954,6.514573265,1
3.308060591,901.6666667,0.387198741,2.968356847,6.514573265,1
3.234669851,856.6666667,0.402853553,2.953879535,6.514573265,1
3.247508932,880.6666667,0.390922666,2.961854478,6.514573265,1
3.288087444,913.1111111,0.34611949,3.061754907,6.514573265,1
3.38169698,1197,0.377404979,3.091508306,6.514573265,1
1.911485824,462,0.3478129,1.828182885,6.514573265,1
1.911485824,462,0.3478129,1.828182885,6.514573265,0
2.43771353,236,0.389822582,2.435218018,6.514573265,1
3.120593585,225.6666667,0.396089502,3.120593585,10.70155169,1
3.182749197,534,0.317258168,3.182749197,11.38785599,1
1.911485824,204,0.374760581,1.828182885,10.70155169,1
3.106785478,498,0.372017126,3.106785478,11.38785599,1
2.86213851,397,0.332711051,2.86213851,11.38785599,1
1.911485824,412.3333333,0.303700022,1.828182885,11.38785599,1
3.20315736,514,0.316942694,3.20315736,11.38785599,1
1.911485824,396.3333333,0.321443502,1.828182885,11.38785599,1
3.060843274,453,0.304848131,3.060843274,11.38785599,1
3.031174572,409,0.316861419,3.031174572,11.38785599,1
2.969069783,530.6666667,0.3159741,2.969069783,11.38785599,1
3.07895853,508.6666667,0.314465679,3.07895853,11.38785599,1
3.341305176,273,0.376207834,3.341305176,11.38785599,1
2.723620559,401,0.353879016,2.723620559,11.38785599,1
3.026971647,490.6666667,0.311980054,3.026971647,11.38785599,1
2.946520022,552.6666667,0.319621502,2.946520022,11.38785599,1
2.981736308,470.6666667,0.323299462,2.981736308,11.38785599,1
3.07401833,496,0.363853106,3.07401833,11.38785599,1
3.118721419,380,0.300852738,3.118721419,11.38785599,1
3.335471843,294,0.366613846,3.335471843,11.38785599,1
3.016310902,480.6666667,0.315064645,3.016310902,11.38785599,1
2.695326599,517,0.430161277,2.695326599,11.38785599,1
2.949809618,426,0.304788147,2.949809618,11.38785599,1
3.323527399,317,0.375445855,3.323527399,11.38785599,1
1.911485824,113,0.394372306,1.828182885,11.38785599,1
3.351305176,257,0.361939974,3.351305176,11.38785599,1
2.784809618,378,0.351874729,2.784809618,11.38785599,1
2.893289557,490,0.333283196,2.893289557,11.38785599,1
1.911485824,96,0.413064709,1.828182885,11.38785599,1
2.967652982,370,0.294973828,2.967652982,11.38785599,1
2.943508834,366,0.303560626,2.943508834,11.38785599,1
2.655410184,385.3333333,0.422510105,2.404726033,11.38785599,1
2.935767196,322,0.329215461,2.935767196,11.38785599,1
3.075897581,390,0.323635842,3.075897581,11.38785599,1
3.139554989,246,0.3870089,3.139554989,11.38785599,1
2.60842506,371,0.387476346,2.60842506,11.38785599,1
2.63511826,426,0.349823133,2.63511826,11.38785599,1
3.067564012,354,0.274766311,3.067564012,11.38785599,1
2.956175359,306,0.314917179,2.956175359,11.38785599,1
2.904925359,282,0.32797677,2.534346958,11.38785599,1
2.617564248,454,0.352343111,2.617564248,11.38785599,1
2.970341789,332,0.289716776,2.970341789,11.38785599,1
2.653508834,338,0.356594058,2.653508834,11.38785599,1
2.630959073,360,0.356958512,2.630959073,11.38785599,1
2.791175359,258,0.376138234,2.791175359,11.38785599,1
2.711410699,298,0.360810296,2.711410699,11.38785599,1
2.677652982,342,0.362040933,2.078337144,11.38785599,1
2.990749953,316,0.291381923,2.990749953,11.38785599,1
2.83978647,328,0.297930125,2.83978647,11.38785599,1
1.911485824,292,0.40284918,1.828182885,11.38785599,1
2.666175359,278,0.375200756,2.666175359,11.38785599,1
2.873675359,290,0.315837917,2.873675359,11.38785599,1
2.697425359,266,0.377724235,2.697425359,11.38785599,1
2.714060138,240,0.371040655,2.714060138,11.38785599,1
1.911485824,412,0.309755092,1.828182885,22.29078092,1
2.686320465,459,0.276232709,2.686320465,22.29078092,1
3.291865552,394,0.438444254,3.291865552,22.29078092,1
1.911485824,361,0.362199689,1.828182885,22.29078092,1
1.911485824,386,0.340769142,1.828182885,22.29078092,1
1.911485824,333,0.381698584,1.828182885,22.29078092,1
3.17089333,408,0.311473623,3.17089333,22.29078092,1
3.488809996,368,0.44380473,3.488809996,22.29078092,1
2.983115552,392,0.386254303,2.983115552,22.29078092,1
1.911485824,327,0.41187266,1.828182885,22.29078092,1
3.37728335,302,0.385478257,3.37728335,22.29078092,1
2.835616684,396,0.357444887,2.835616684,22.29078092,1
1.911485824,130,0.435136386,1.828182885,22.29078092,1
3.20589333,313,0.385238216,3.20589333,22.29078092,1
2.954735922,353,0.316940977,2.954735922,22.29078092,1
2.906124811,407,0.284703224,2.906124811,22.29078092,1
2.7325137,343,0.375980269,2.7325137,22.29078092,1
3.21016747,504,0.316426525,3.21016747,11.38785599,1
3.248058824,633.5555556,0.389934651,3.248058824,21.34576558,1
3.380200908,641.6666667,0.403349778,3.380200908,21.34576558,1
3.251336154,853,0.339789982,2.818646381,6.514573265,1
1.911485824,303,0.413508169,1.828182885,11.16387794,0
1.911485824,26,0.47682022,1.828182885,6.514573265,1
2.476088786,834,0.37873728,2.340052936,6.514573265,1
2.471322518,826,0.33635514,2.332462193,6.514573265,1
2.478070002,608,0.367670518,2.307650358,6.514573265,1
2.63723356,842,0.383822488,2.415122955,10.77244843,1
2.518983948,638,0.353114522,2.497407393,6.076020107,1
2.538436936,676,0.359525178,2.514818733,6.076020107,1
2.516856074,620,0.389913719,2.49579778,6.514573265,1
1.911485824,73,0.469401902,1.828182885,6.514573265,1
1.911485824,67,0.396022838,1.828182885,6.514573265,0
3.506116917,199.1111111,0.420948743,3.506116917,21.80584986,1
3.002916667,116.1111111,0.430925238,3.002916667,6.514573265,1
3.002916667,116.1111111,0.430925238,3.002916667,6.514573265,1
1.911485824,175.7777778,0.387039049,1.828182885,6.514573265,1
1.911485824,217.7777778,0.37799978,1.828182885,6.514573265,1
1.911485824,96,0.441528585,1.828182885,11.16387794,0
1.911485824,26,0.47682022,1.828182885,6.514573265,0
1.911485824,144,0.6683544,1.828182885,6.514573265,1
2.702090734,129,0.355490135,2.702090734,6.514573265,1
2.552785179,215,0.362936196,2.552785179,6.514573265,1
2.227553697,285,0.366702544,2.227553697,6.514573265,1
1.893062957,355,0.369615123,1.893062957,6.514573265,1
2.314660179,338,0.520505439,2.314660179,6.514573265,1
3.040053697,205,0.317817415,3.040053697,6.514573265,1
2.618757401,173,0.348607215,2.618757401,6.514573265,1
1.911485824,627,0.370504621,1.828182885,16.98174072,1
2.518946546,688,0.375413236,2.518946546,16.98174072,1
1.911485824,645,0.358274963,1.828182885,16.98174072,1
1.911485824,645,0.358274963,1.828182885,16.98174072,1
1.911485824,629,0.399548843,1.828182885,16.98174072,1
2.97727988,659,0.368564367,2.97727988,16.98174072,1
1.911485824,655,0.417544482,1.828182885,16.98174072,1
1.911485824,273,0.413040554,1.828182885,6.514573265,0
1.911485824,376.2222222,0.444586243,1.828182885,10.90292493,1
1.911485824,382.2222222,0.456121817,1.828182885,10.90292493,1
1.911485824,405.2222222,0.463214803,1.828182885,10.90292493,1
1.911485824,388.2222222,0.474326236,1.828182885,10.90292493,1
1.911485824,428.2222222,0.477672878,1.828182885,10.90292493,1
1.911485824,452.7777778,0.462809666,1.828182885,10.90292493,1
1.911485824,492,0.451644042,1.828182885,10.90292493,1
1.911485824,469,0.463082915,1.828182885,10.90292493,1
1.911485824,522,0.466844519,1.828182885,10.90292493,1
1.911485824,613,0.47464241,1.828182885,10.90292493,1
1.911485824,138,0.523283588,1.828182885,11.16387794,1
1.911485824,599.8888889,0.328644986,1.828182885,11.16387794,1
1.911485824,535.8888889,0.337337828,1.828182885,11.16387794,1
1.911485824,567.8888889,0.315514795,1.828182885,11.16387794,1
1.911485824,347.8888889,0.356892437,1.828182885,11.16387794,0
1.911485824,495.8888889,0.468766817,1.828182885,11.16387794,0
1.911485824,333.8888889,0.451117752,1.828182885,11.16387794,0
1.911485824,724,0.45244341,1.828182885,11.03340144,0
1.911485824,752,0.454779744,1.828182885,11.03340144,0
1.911485824,780,0.45685505,1.828182885,11.03340144,0
1.911485824,327,0.464308315,1.828182885,6.514573265,0
2.418601798,178,0.366263795,2.418601798,6.514573265,1
2.427672636,196,0.373542515,2.427672636,6.514573265,1
2.415130723,182,0.345989939,2.415130723,6.514573265,1
2.931136805,975,0.409940311,2.577654208,10.90292493,1
1.911485824,166,0.418157284,1.828182885,11.16387794,0
1.911485824,61,0.384127421,1.828182885,6.514573265,0
1.911485824,77,0.380176994,1.828182885,11.16387794,0
2.679791922,383,0.377763212,2.679791922,6.514573265,1
3.358582924,102,0.423488739,3.358582924,11.16387794,0
1.911485824,247,0.337855789,1.828182885,6.076020107,0
1.911485824,234,0.33445704,1.828182885,6.076020107,0
1.911485824,61,0.384127421,1.828182885,6.514573265,1
2.358127834,12,0.242412492,2.358127834,6.514573265,0
1.911485824,149.7777778,0.378306676,1.828182885,6.514573265,0
1.911485824,37,0.434966057,1.828182885,6.514573265,0
1.911485824,270,0.394808728,1.828182885,6.076020107,0
1.911485824,305,0.378052405,1.828182885,6.076020107,0
2.416608347,259,0.376499946,2.416608347,6.514573265,0
2.416608347,259,0.376499946,2.416608347,6.514573265,0
2.403716114,238,0.347501254,2.403716114,6.514573265,0
2.403716114,238,0.347501254,2.403716114,6.514573265,0
3.621208743,490,0.470197311,3.621208743,22.02982792,1
1.957290873,373.3333333,0.562277104,1.957290873,22.29078092,0
1.911485824,228,0.34996049,1.828182885,6.076020107,0
1.911485824,67,0.435341414,1.828182885,6.514573265,1
1.911485824,61,0.384127421,1.828182885,6.514573265,0
3.450465063,463.5555556,0.41131754,3.271222305,10.90292493,1
3.499107858,465.5555556,0.410060046,3.331340235,10.90292493,1
3.489811209,425.5555556,0.424781704,3.280025042,10.90292493,1
3.485901693,285.5555556,0.388258236,3.027609261,10.90292493,1
3.494671769,337.5555556,0.401604856,3.168859261,10.90292493,1
3.424744898,423.5555556,0.387205329,3.152888972,10.90292493,1
3.467809236,389.5555556,0.396564406,3.161691708,10.90292493,1
3.411860371,371.5555556,0.371490963,3.011638972,10.90292493,1
3.457269295,337.5555556,0.382120854,3.020441708,10.90292493,1
3.513702522,373.5555556,0.430635791,3.287192595,10.90292493,1
3.435284839,421.5555556,0.374003705,3.235666749,10.90292493,1
3.476579312,387.5555556,0.382439871,3.244469486,10.90292493,1
3.502075397,335.5555556,0.386682764,3.251637039,10.90292493,1
1.911485824,68,0.498520472,1.828182885,11.16387794,0
1.911485824,32,0.506927563,1.828182885,6.514573265,0
1.911485824,32,0.506927563,1.828182885,6.514573265,0
1.911485824,37,0.444551859,1.828182885,6.514573265,0
1.911485824,37,0.444551859,1.828182885,6.514573265,0
1.911485824,67,0.435341414,1.828182885,6.514573265,0
1.911485824,67,0.435341414,1.828182885,6.514573265,0
1.911485824,31,0.428795951,1.828182885,6.514573265,0
1.911485824,31,0.428795951,1.828182885,6.514573265,0
1.911485824,61,0.384127421,1.828182885,6.514573265,0
1.911485824,29.88888889,0.464505759,1.828182885,6.514573265,0
1.911485824,29.88888889,0.464505759,1.828182885,6.514573265,0
1.911485824,27.2962963,0.468004982,1.828182885,6.514573265,0
1.911485824,27.2962963,0.468004982,1.828182885,6.514573265,0
1.911485824,26.77777778,0.468486393,1.828182885,6.514573265,0
1.911485824,26.77777778,0.468486393,1.828182885,6.514573265,0
1.911485824,101.4444444,0.400005257,1.828182885,11.16387794,1
1.911485824,453.7777778,0.561193734,1.828182885,11.16387794,1
2.628275311,765,0.402723448,2.418876395,10.77244843,1
2.91369802,702,0.378390084,2.535646972,6.076020107,1
1.911485824,61,0.383759998,1.828182885,6.514573265,0
1.911485824,68,0.498520472,1.828182885,11.16387794,0
1.911485824,68,0.498520472,1.828182885,11.16387794,0
1.911485824,243.8888889,0.446531508,1.828182885,11.16387794,0
1.911485824,243.8888889,0.446531508,1.828182885,11.16387794,1
3.002916667,116.1111111,0.430925238,3.002916667,6.514573265,0
3.570387141,90.33333333,0.478670847,3.350894884,10.90292493,0
3.44207478,358,0.34583894,3.44207478,10.90292493,1
3.377300509,542.3333333,0.408690685,1.510236995,10.90292493,1
3.431464248,362.3333333,0.409987406,2.452042551,10.90292493,1
3.43623749,377.3333333,0.354617643,3.43623749,10.90292493,1
3.142342654,1065,0.431385652,2.634169657,10.90292493,1
3.374006519,54,0.394342741,3.374006519,6.514573265,1
3.398246882,58,0.287013518,3.398246882,6.514573265,1
3.418655045,74,0.326167599,3.418655045,6.514573265,1
3.413080593,72,0.379770385,3.413080593,6.514573265,1
2.631709143,529.3333333,0.543217311,2.153756135,22.29078092,0
2.178679762,463.3333333,0.517748502,2.178679762,22.29078092,0
1.958526902,381.3333333,0.575720165,1.958526902,22.29078092,0
1.901517466,344.3333333,0.534205511,1.901517466,22.29078092,0
1.952767466,363.3333333,0.555724567,1.952767466,22.29078092,0
1.986656355,380.3333333,0.547933351,1.986656355,22.29078092,0
1.881517466,382.3333333,0.570627608,1.881517466,22.29078092,0
2.02209924,533.3333333,0.549768647,2.02209924,22.29078092,0
1.906040873,354.3333333,0.541518339,1.906040873,22.29078092,0
2.026622647,543.3333333,0.555566401,2.026622647,22.29078092,0
2.039513095,421.3333333,0.552199921,2.039513095,22.29078092,0
1.991179762,390.3333333,0.554079433,1.991179762,22.29078092,0
2.265532839,342.3333333,0.527123155,2.017151984,22.29078092,0
2.446088394,361.3333333,0.549160383,2.068401984,22.29078092,0
2.53289395,378.3333333,0.543850106,2.102290873,22.29078092,1
2.645162468,409.3333333,0.543290101,2.150624206,22.29078092,0
2.414838394,395.3333333,0.542113411,2.054513095,22.29078092,0
1.911485824,57,0.422673299,1.828182885,11.16387794,0
1.911485824,534.3333333,0.595118737,1.828182885,6.514573265,1
1.911485824,32,0.506927563,1.828182885,6.514573265,0
1.911485824,32,0.506927563,1.828182885,6.514573265,0
1.911485824,37,0.444551859,1.828182885,6.514573265,0
1.911485824,67,0.435341414,1.828182885,6.514573265,0
1.911485824,31,0.428795951,1.828182885,6.514573265,0
1.911485824,29.88888889,0.464505759,1.828182885,6.514573265,0
1.911485824,27.2962963,0.468004982,1.828182885,6.514573265,0
1.911485824,26.77777778,0.468486393,1.828182885,6.514573265,0
3.142342654,1065,0.438499271,2.634169657,10.90292493,1
1.911485824,259.7777778,0.371286984,1.828182885,6.514573265,1
3.277110945,647,0.436824729,3.046359811,6.514573265,1
3.205640535,992,0.430689387,3.045604842,10.90292493,1
3.131769391,864,0.43397983,3.10635387,6.514573265,1
3.197186808,968,0.427467648,3.032271509,10.90292493,1
1.911485824,425,0.410391692,1.828182885,10.90292493,0
1.911485824,357.4444444,0.418174268,1.828182885,10.90292493,0
1.911485824,79,0.466335667,1.828182885,6.514573265,1
1.911485824,43,0.427238414,1.828182885,6.514573265,0
2.643965501,898.4444444,0.320236225,2.643965501,6.514573265,0
2.727118873,816,0.36577505,2.727118873,6.514573265,0
2.642496842,765.7777778,0.375761999,2.642496842,6.514573265,0
2.695962218,1689.148148,0.300940309,2.669766423,6.514573265,0
2.686418331,894.7037037,0.344505209,2.660434956,6.514573265,0
2.66210645,893.1111111,0.327890203,2.448023926,6.514573265,0
2.66716698,820.4444444,0.312362775,2.66716698,6.514573265,0
3.372652375,870.4444444,0.293509561,2.771744423,11.16387794,0
1.911485824,81,0.459781101,1.828182885,5.647177221,0
1.911485824,362,0.444442549,1.828182885,11.38785599,1
1.911485824,91,0.379047836,1.828182885,11.16387794,1
1.911485824,99,0.391766655,1.828182885,11.16387794,0
3.042014519,192,0.490527362,2.262489135,6.514573265,1
1.911485824,594,0.375362224,1.828182885,6.514573265,1
1.911485824,594,0.375362224,1.828182885,6.514573265,1
2.256958295,406.3333333,0.536323709,2.256958295,22.29078092,1
2.274974877,424.3333333,0.53393591,2.274974877,22.29078092,1
2.288960217,454.3333333,0.540716205,2.288960217,22.29078092,1
2.300133056,483,0.54219549,2.300133056,22.29078092,1
2.286188738,442.3333333,0.532998415,2.286188738,22.29078092,1
2.268448961,537.6666667,0.533883403,2.268448961,22.29078092,1
2.297737223,484.3333333,0.547310852,2.297737223,22.29078092,1
2.23415855,464.3333333,0.524687102,2.23415855,22.29078092,1
2.283751883,443.6666667,0.54274051,2.283751883,22.29078092,1
2.257710217,486.3333333,0.533006412,2.257710217,22.29078092,1
2.24814389,494.3333333,0.530219456,2.24814389,22.29078092,1
2.296731695,636.3333333,0.532124265,2.296731695,33.41768391,1
2.309687257,490.3333333,0.526650295,2.309687257,22.29078092,1
2.295701918,460.3333333,0.533769434,2.295701918,22.29078092,1
2.287320556,500.3333333,0.546441423,2.287320556,22.29078092,1
2.311401772,619,0.540113781,2.311401772,22.29078092,1
2.092403149,700.3333333,0.475612269,2.092403149,22.29078092,1
2.256920896,524.3333333,0.537157676,2.256920896,22.29078092,1
2.282157495,441,0.539483133,2.282157495,22.29078092,1
2.149974877,463,0.538444878,2.149974877,22.29078092,1
2.167991459,481,0.535559243,2.167991459,22.29078092,1
2.181976798,511,0.542183596,2.181976798,22.29078092,1
2.193149638,539.6666667,0.543508532,2.193149638,22.29078092,1
2.179205319,499,0.534582598,2.179205319,22.29078092,1
2.161465543,594.3333333,0.535314662,2.161465543,22.29078092,1
2.190753804,541,0.548982788,2.190753804,22.29078092,1
2.127175132,521,0.52698705,2.127175132,22.29078092,1
2.176768465,500.3333333,0.54441766,2.176768465,22.29078092,1
2.150726798,543,0.535244177,2.150726798,22.29078092,1
2.141160472,551,0.532131188,2.141160472,22.29078092,1
2.189748277,693,0.534139858,2.189748277,33.41768391,1
2.202703839,547,0.528034655,2.202703839,22.29078092,1
2.188718499,517,0.535602143,2.188718499,22.29078092,1
2.180337138,557,0.54840873,2.180337138,22.29078092,1
2.204418354,675.6666667,0.542148828,2.204418354,22.29078092,1
1.985419731,757,0.479692522,1.985419731,22.29078092,1
2.149937478,581,0.539098087,2.149937478,22.29078092,1
2.175174077,497.6666667,0.540706317,2.175174077,22.29078092,1
2.107865325,423.3333333,0.533119741,2.107865325,22.29078092,1
2.125881906,441.3333333,0.530084705,2.125881906,22.29078092,1
2.139867246,471.3333333,0.537646409,2.139867246,22.29078092,1
2.151040086,500,0.539512281,2.151040086,22.29078092,1
2.137095767,459.3333333,0.529827729,2.137095767,22.29078092,1
2.11935599,554.6666667,0.530260037,2.11935599,22.29078092,1
2.148644252,501.3333333,0.545799351,2.148644252,22.29078092,1
2.08506558,481.3333333,0.520369994,2.08506558,22.29078092,1
2.134658913,460.6666667,0.540136543,2.134658913,22.29078092,1
2.108617246,503.3333333,0.530156803,2.108617246,22.29078092,1
2.099050919,511.3333333,0.525926333,2.099050919,22.29078092,1
2.147638725,653.3333333,0.528538578,2.147638725,33.41768391,1
2.160594287,507.3333333,0.524089779,2.160594287,22.29078092,1
2.146608947,477.3333333,0.532090853,2.146608947,22.29078092,1
2.138227586,517.3333333,0.545134893,2.138227586,22.29078092,1
1.943310179,717.3333333,0.475724647,1.943310179,22.29078092,1
2.107827926,541.3333333,0.534212383,2.107827926,22.29078092,1
2.595525123,420.3333333,0.551324928,2.145847184,22.29078092,1
2.606697962,440.3333333,0.549059097,2.163863766,22.29078092,1
2.615830194,470.3333333,0.556205715,2.177849105,22.29078092,1
2.623434647,499,0.557896043,2.189021945,22.29078092,1
2.613755575,460.3333333,0.547881161,2.175077626,22.29078092,1
2.605174091,561.6666667,0.548903821,2.15733785,22.29078092,1
2.621629092,500.3333333,0.562694536,2.186626112,22.29078092,1
2.582006604,488.3333333,0.538754732,2.123047439,22.29078092,1
2.61249686,459.6666667,0.55819441,2.172640772,22.29078092,1
2.595830194,502.3333333,0.547379875,2.146599105,22.29078092,1
